date,Ulta,isPartial
2011-10-16,46,False
2011-10-17,32,False
2011-10-18,31,False
2011-10-19,30,False
2011-10-20,34,False
2011-10-21,36,False
2011-10-22,46,False
2011-10-23,41,False
2011-10-24,35,False
2011-10-25,32,False
2011-10-26,33,False
2011-10-27,33,False
2011-10-28,37,False
2011-10-29,45,False
2011-10-30,41,False
2011-10-31,28,False
2011-11-01,31,False
2011-11-02,36,False
2011-11-03,37,False
2011-11-04,36,False
2011-11-05,46,False
2011-11-06,44,False
2011-11-07,35,False
2011-11-08,31,False
2011-11-09,39,False
2011-11-10,40,False
2011-11-11,45,False
2011-11-12,47,False
2011-11-13,51,False
2011-11-14,39,False
2011-11-15,35,False
2011-11-16,35,False
2011-11-17,37,False
2011-11-18,36,False
2011-11-19,50,False
2011-11-20,48,False
2011-11-21,43,False
2011-11-22,45,False
2011-11-23,44,False
2011-11-24,48,False
2011-11-25,100,False
2011-11-26,66,False
2011-11-27,52,False
2011-11-28,60,False
2011-11-29,49,False
2011-11-30,44,False
2011-12-01,46,False
2011-12-02,48,False
2011-12-03,58,False
2011-12-04,57,False
2011-12-05,50,False
2011-12-06,46,False
2011-12-07,47,False
2011-12-08,53,False
2011-12-09,52,False
2011-12-10,64,False
2011-12-11,70,False
2011-12-12,55,False
2011-12-13,60,False
2011-12-14,61,False
2011-12-15,60,False
2011-12-16,66,False
2011-12-17,79,False
2011-12-18,78,False
2011-12-19,70,False
2011-12-20,75,False
2011-12-21,70,False
2011-12-22,78,False
2011-12-23,84,False
2011-12-24,79,False
2011-12-25,40,False
2011-12-26,66,False
2011-12-27,58,False
2011-12-28,56,False
2011-12-29,54,False
2011-12-30,57,False
2011-12-31,58,False
2012-01-01,48,False
2012-01-02,41,False
2012-01-03,36,False
2012-01-04,37,False
2012-01-05,39,False
2012-01-06,42,False
2012-01-07,52,False
2012-01-08,43,False
2012-01-09,36,False
2012-01-10,36,False
2012-01-11,37,False
2012-01-12,37,False
2012-01-13,42,False
2012-01-14,49,False
2012-01-15,46,False
2012-01-16,38,False
2012-01-17,37,False
2012-01-18,37,False
2012-01-19,35,False
2012-01-20,39,False
2012-01-21,47,False
2012-01-22,53,False
2012-01-23,36,False
2012-01-24,38,False
2012-01-25,37,False
2012-01-26,39,False
