date,Cognizant,isPartial
2014-05-04,41,False
2014-05-05,58,False
2014-05-06,61,False
2014-05-07,72,False
2014-05-08,71,False
2014-05-09,65,False
2014-05-10,36,False
2014-05-11,35,False
2014-05-12,52,False
2014-05-13,49,False
2014-05-14,58,False
2014-05-15,59,False
2014-05-16,45,False
2014-05-17,40,False
2014-05-18,37,False
2014-05-19,58,False
2014-05-20,64,False
2014-05-21,58,False
2014-05-22,54,False
2014-05-23,69,False
2014-05-24,47,False
2014-05-25,25,False
2014-05-26,47,False
2014-05-27,63,False
2014-05-28,63,False
2014-05-29,54,False
2014-05-30,54,False
2014-05-31,44,False
2014-06-01,33,False
2014-06-02,60,False
2014-06-03,58,False
2014-06-04,69,False
2014-06-05,67,False
2014-06-06,66,False
2014-06-07,37,False
2014-06-08,33,False
2014-06-09,62,False
2014-06-10,55,False
2014-06-11,53,False
2014-06-12,61,False
2014-06-13,54,False
2014-06-14,42,False
2014-06-15,33,False
2014-06-16,55,False
2014-06-17,59,False
2014-06-18,61,False
2014-06-19,74,False
2014-06-20,53,False
2014-06-21,57,False
2014-06-22,40,False
2014-06-23,70,False
2014-06-24,57,False
2014-06-25,70,False
2014-06-26,68,False
2014-06-27,79,False
2014-06-28,50,False
2014-06-29,35,False
2014-06-30,79,False
2014-07-01,73,False
2014-07-02,84,False
2014-07-03,73,False
2014-07-04,52,False
2014-07-05,38,False
2014-07-06,45,False
2014-07-07,58,False
2014-07-08,53,False
2014-07-09,68,False
2014-07-10,68,False
2014-07-11,76,False
2014-07-12,42,False
2014-07-13,38,False
2014-07-14,62,False
2014-07-15,86,False
2014-07-16,64,False
2014-07-17,72,False
2014-07-18,80,False
2014-07-19,63,False
2014-07-20,27,False
2014-07-21,73,False
2014-07-22,79,False
2014-07-23,70,False
2014-07-24,82,False
