date,Cognizant,isPartial
2017-09-16,47,False
2017-09-17,26,False
2017-09-18,68,False
2017-09-19,81,False
2017-09-20,69,False
2017-09-21,69,False
2017-09-22,68,False
2017-09-23,40,False
2017-09-24,27,False
2017-09-25,78,False
2017-09-26,64,False
2017-09-27,71,False
2017-09-28,68,False
2017-09-29,46,False
2017-09-30,34,False
2017-10-01,27,False
2017-10-02,66,False
2017-10-03,66,False
2017-10-04,79,False
2017-10-05,74,False
2017-10-06,76,False
2017-10-07,45,False
2017-10-08,40,False
2017-10-09,66,False
2017-10-10,64,False
2017-10-11,75,False
2017-10-12,69,False
2017-10-13,60,False
2017-10-14,30,False
2017-10-15,36,False
2017-10-16,68,False
2017-10-17,67,False
2017-10-18,50,False
2017-10-19,60,False
2017-10-20,76,False
2017-10-21,52,False
2017-10-22,44,False
2017-10-23,78,False
2017-10-24,96,False
2017-10-25,83,False
2017-10-26,78,False
2017-10-27,78,False
2017-10-28,37,False
2017-10-29,35,False
2017-10-30,67,False
2017-10-31,79,False
2017-11-01,90,False
2017-11-02,73,False
2017-11-03,73,False
2017-11-04,47,False
2017-11-05,36,False
2017-11-06,78,False
2017-11-07,73,False
2017-11-08,77,False
2017-11-09,76,False
2017-11-10,69,False
2017-11-11,51,False
2017-11-12,48,False
2017-11-13,78,False
2017-11-14,86,False
2017-11-15,71,False
2017-11-16,83,False
2017-11-17,67,False
2017-11-18,49,False
2017-11-19,34,False
2017-11-20,69,False
2017-11-21,79,False
2017-11-22,74,False
2017-11-23,55,False
2017-11-24,56,False
2017-11-25,44,False
2017-11-26,36,False
2017-11-27,65,False
2017-11-28,76,False
2017-11-29,77,False
2017-11-30,84,False
2017-12-01,73,False
2017-12-02,40,False
2017-12-03,41,False
2017-12-04,66,False
2017-12-05,76,False
2017-12-06,90,False
2017-12-07,64,False
2017-12-08,62,False
2017-12-09,44,False
2017-12-10,34,False
2017-12-11,58,False
2017-12-12,73,False
2017-12-13,71,False
2017-12-14,72,False
2017-12-15,64,False
2017-12-16,52,False
2017-12-17,36,False
2017-12-18,56,False
2017-12-19,71,False
2017-12-20,67,False
2017-12-21,51,False
2017-12-22,67,False
2017-12-23,30,False
2017-12-24,24,False
2017-12-25,32,False
2017-12-26,63,False
2017-12-27,59,False
2017-12-28,67,False
2017-12-29,57,False
2017-12-30,36,False
2017-12-31,31,False
2018-01-01,40,False
2018-01-02,73,False
2018-01-03,74,False
2018-01-04,72,False
2018-01-05,73,False
2018-01-06,43,False
2018-01-07,39,False
2018-01-08,66,False
2018-01-09,78,False
2018-01-10,100,False
2018-01-11,69,False
2018-01-12,74,False
2018-01-13,32,False
2018-01-14,32,False
2018-01-15,44,False
2018-01-16,70,False
2018-01-17,85,False
2018-01-18,75,False
2018-01-19,65,False
2018-01-20,43,False
2018-01-21,30,False
2018-01-22,75,False
2018-01-23,76,False
2018-01-24,82,False
2018-01-25,70,False
2018-01-26,53,False
2018-01-27,35,False
2018-01-28,35,False
2018-01-29,76,False
2018-01-30,73,False
2018-01-31,70,False
2018-02-01,72,False
2018-02-02,73,False
2018-02-03,45,False
2018-02-04,35,False
2018-02-05,80,False
2018-02-06,79,False
2018-02-07,90,False
2018-02-08,90,False
2018-02-09,79,False
2018-02-10,43,False
2018-02-11,33,False
2018-02-12,80,False
2018-02-13,72,False
