date,Cognizant,isPartial
2016-08-25,43,False
2016-08-26,48,False
2016-08-27,37,False
2016-08-28,26,False
2016-08-29,46,False
2016-08-30,43,False
2016-08-31,45,False
2016-09-01,52,False
2016-09-02,47,False
2016-09-03,34,False
2016-09-04,21,False
2016-09-05,30,False
2016-09-06,48,False
2016-09-07,59,False
2016-09-08,54,False
2016-09-09,48,False
2016-09-10,36,False
2016-09-11,25,False
2016-09-12,51,False
2016-09-13,49,False
2016-09-14,49,False
2016-09-15,52,False
2016-09-16,49,False
2016-09-17,35,False
2016-09-18,32,False
2016-09-19,50,False
2016-09-20,46,False
2016-09-21,56,False
2016-09-22,53,False
2016-09-23,45,False
2016-09-24,28,False
2016-09-25,31,False
2016-09-26,47,False
2016-09-27,55,False
2016-09-28,52,False
2016-09-29,45,False
2016-09-30,100,False
2016-10-01,62,False
2016-10-02,39,False
2016-10-03,77,False
2016-10-04,62,False
2016-10-05,55,False
2016-10-06,48,False
2016-10-07,44,False
2016-10-08,24,False
2016-10-09,20,False
2016-10-10,34,False
2016-10-11,42,False
2016-10-12,45,False
2016-10-13,50,False
2016-10-14,45,False
2016-10-15,28,False
2016-10-16,27,False
2016-10-17,48,False
2016-10-18,51,False
2016-10-19,42,False
2016-10-20,43,False
2016-10-21,46,False
2016-10-22,26,False
2016-10-23,21,False
2016-10-24,44,False
2016-10-25,45,False
2016-10-26,46,False
2016-10-27,47,False
2016-10-28,41,False
2016-10-29,18,False
2016-10-30,20,False
2016-10-31,37,False
2016-11-01,42,False
2016-11-02,40,False
2016-11-03,44,False
2016-11-04,47,False
2016-11-05,24,False
2016-11-06,25,False
2016-11-07,56,False
2016-11-08,54,False
2016-11-09,40,False
2016-11-10,43,False
2016-11-11,40,False
2016-11-12,25,False
2016-11-13,21,False
2016-11-14,42,False
2016-11-15,41,False
2016-11-16,39,False
2016-11-17,43,False
2016-11-18,36,False
2016-11-19,24,False
2016-11-20,23,False
2016-11-21,40,False
2016-11-22,44,False
2016-11-23,37,False
2016-11-24,39,False
2016-11-25,34,False
2016-11-26,25,False
2016-11-27,21,False
2016-11-28,47,False
2016-11-29,51,False
2016-11-30,46,False
2016-12-01,44,False
2016-12-02,43,False
2016-12-03,24,False
2016-12-04,23,False
2016-12-05,41,False
2016-12-06,39,False
2016-12-07,44,False
2016-12-08,42,False
2016-12-09,39,False
2016-12-10,30,False
2016-12-11,23,False
2016-12-12,39,False
2016-12-13,40,False
2016-12-14,43,False
2016-12-15,42,False
2016-12-16,41,False
2016-12-17,25,False
2016-12-18,18,False
2016-12-19,37,False
2016-12-20,40,False
2016-12-21,41,False
2016-12-22,32,False
2016-12-23,30,False
2016-12-24,17,False
2016-12-25,16,False
2016-12-26,30,False
2016-12-27,30,False
2016-12-28,34,False
2016-12-29,33,False
2016-12-30,28,False
2016-12-31,20,False
2017-01-01,15,False
2017-01-02,31,False
2017-01-03,41,False
2017-01-04,46,False
2017-01-05,43,False
2017-01-06,49,False
2017-01-07,24,False
2017-01-08,22,False
2017-01-09,38,False
2017-01-10,47,False
2017-01-11,43,False
2017-01-12,45,False
2017-01-13,37,False
2017-01-14,23,False
2017-01-15,20,False
2017-01-16,39,False
2017-01-17,41,False
2017-01-18,42,False
2017-01-19,42,False
