date,Cognizant,isPartial
2015-03-25,91,False
2015-03-26,66,False
2015-03-27,58,False
2015-03-28,48,False
2015-03-29,39,False
2015-03-30,77,False
2015-03-31,68,False
2015-04-01,64,False
2015-04-02,71,False
2015-04-03,73,False
2015-04-04,40,False
2015-04-05,41,False
2015-04-06,52,False
2015-04-07,68,False
2015-04-08,79,False
2015-04-09,69,False
2015-04-10,63,False
2015-04-11,33,False
2015-04-12,39,False
2015-04-13,64,False
2015-04-14,65,False
2015-04-15,71,False
2015-04-16,70,False
2015-04-17,62,False
2015-04-18,33,False
2015-04-19,32,False
2015-04-20,62,False
2015-04-21,70,False
2015-04-22,75,False
2015-04-23,74,False
2015-04-24,64,False
2015-04-25,37,False
2015-04-26,28,False
2015-04-27,66,False
2015-04-28,72,False
2015-04-29,66,False
2015-04-30,68,False
2015-05-01,47,False
2015-05-02,35,False
2015-05-03,40,False
2015-05-04,83,False
2015-05-05,87,False
2015-05-06,83,False
2015-05-07,72,False
2015-05-08,65,False
2015-05-09,33,False
2015-05-10,34,False
2015-05-11,64,False
2015-05-12,55,False
2015-05-13,60,False
2015-05-14,64,False
2015-05-15,57,False
2015-05-16,44,False
2015-05-17,27,False
2015-05-18,61,False
2015-05-19,59,False
2015-05-20,51,False
2015-05-21,55,False
2015-05-22,64,False
2015-05-23,33,False
2015-05-24,34,False
2015-05-25,50,False
2015-05-26,70,False
2015-05-27,60,False
2015-05-28,69,False
2015-05-29,65,False
2015-05-30,40,False
2015-05-31,27,False
2015-06-01,56,False
2015-06-02,56,False
2015-06-03,75,False
2015-06-04,62,False
2015-06-05,65,False
2015-06-06,45,False
2015-06-07,35,False
2015-06-08,49,False
2015-06-09,64,False
2015-06-10,54,False
2015-06-11,65,False
2015-06-12,61,False
2015-06-13,45,False
2015-06-14,42,False
2015-06-15,69,False
2015-06-16,61,False
2015-06-17,53,False
2015-06-18,65,False
2015-06-19,68,False
2015-06-20,35,False
2015-06-21,35,False
2015-06-22,57,False
2015-06-23,63,False
2015-06-24,63,False
2015-06-25,72,False
2015-06-26,70,False
2015-06-27,38,False
2015-06-28,40,False
2015-06-29,67,False
2015-06-30,75,False
2015-07-01,60,False
2015-07-02,69,False
2015-07-03,70,False
2015-07-04,41,False
2015-07-05,44,False
2015-07-06,70,False
2015-07-07,69,False
2015-07-08,62,False
2015-07-09,80,False
2015-07-10,66,False
2015-07-11,42,False
2015-07-12,39,False
2015-07-13,65,False
2015-07-14,71,False
2015-07-15,69,False
2015-07-16,69,False
2015-07-17,64,False
2015-07-18,33,False
2015-07-19,39,False
2015-07-20,72,False
2015-07-21,65,False
2015-07-22,85,False
2015-07-23,58,False
2015-07-24,84,False
2015-07-25,43,False
2015-07-26,37,False
2015-07-27,66,False
2015-07-28,74,False
2015-07-29,61,False
2015-07-30,70,False
2015-07-31,76,False
2015-08-01,38,False
2015-08-02,39,False
2015-08-03,69,False
2015-08-04,74,False
2015-08-05,100,False
2015-08-06,80,False
2015-08-07,84,False
2015-08-08,51,False
2015-08-09,39,False
2015-08-10,68,False
2015-08-11,76,False
2015-08-12,70,False
2015-08-13,73,False
2015-08-14,62,False
2015-08-15,30,False
2015-08-16,39,False
2015-08-17,73,False
2015-08-18,74,False
