date,Cognizant,isPartial
2015-07-12,45,False
2015-07-13,71,False
2015-07-14,79,False
2015-07-15,83,False
2015-07-16,60,False
2015-07-17,56,False
2015-07-18,43,False
2015-07-19,47,False
2015-07-20,61,False
2015-07-21,70,False
2015-07-22,78,False
2015-07-23,76,False
2015-07-24,84,False
2015-07-25,46,False
2015-07-26,50,False
2015-07-27,58,False
2015-07-28,87,False
2015-07-29,85,False
2015-07-30,88,False
2015-07-31,72,False
2015-08-01,44,False
2015-08-02,30,False
2015-08-03,70,False
2015-08-04,70,False
2015-08-05,100,False
2015-08-06,94,False
2015-08-07,74,False
2015-08-08,52,False
2015-08-09,38,False
2015-08-10,63,False
2015-08-11,77,False
2015-08-12,83,False
2015-08-13,76,False
2015-08-14,65,False
2015-08-15,44,False
2015-08-16,38,False
2015-08-17,77,False
2015-08-18,75,False
2015-08-19,76,False
2015-08-20,68,False
2015-08-21,73,False
2015-08-22,50,False
2015-08-23,41,False
2015-08-24,75,False
2015-08-25,77,False
2015-08-26,87,False
2015-08-27,86,False
2015-08-28,66,False
2015-08-29,48,False
2015-08-30,44,False
2015-08-31,78,False
2015-09-01,79,False
2015-09-02,90,False
2015-09-03,81,False
2015-09-04,74,False
2015-09-05,53,False
2015-09-06,51,False
2015-09-07,70,False
2015-09-08,68,False
2015-09-09,78,False
2015-09-10,91,False
2015-09-11,82,False
2015-09-12,59,False
2015-09-13,51,False
2015-09-14,81,False
2015-09-15,91,False
2015-09-16,78,False
2015-09-17,60,False
2015-09-18,69,False
2015-09-19,35,False
2015-09-20,36,False
2015-09-21,91,False
2015-09-22,66,False
2015-09-23,79,False
2015-09-24,82,False
2015-09-25,66,False
2015-09-26,55,False
2015-09-27,45,False
2015-09-28,88,False
2015-09-29,90,False
2015-09-30,78,False
2015-10-01,78,False
2015-10-02,57,False
2015-10-03,43,False
2015-10-04,33,False
2015-10-05,71,False
2015-10-06,88,False
2015-10-07,85,False
2015-10-08,86,False
2015-10-09,89,False
2015-10-10,38,False
2015-10-11,46,False
2015-10-12,76,False
2015-10-13,77,False
2015-10-14,70,False
2015-10-15,82,False
2015-10-16,78,False
2015-10-17,43,False
2015-10-18,41,False
2015-10-19,70,False
2015-10-20,75,False
2015-10-21,71,False
2015-10-22,60,False
2015-10-23,66,False
2015-10-24,54,False
2015-10-25,32,False
2015-10-26,70,False
2015-10-27,62,False
2015-10-28,76,False
2015-10-29,76,False
2015-10-30,79,False
2015-10-31,40,False
2015-11-01,33,False
2015-11-02,62,False
2015-11-03,70,False
2015-11-04,93,False
2015-11-05,81,False
2015-11-06,67,False
2015-11-07,41,False
2015-11-08,43,False
2015-11-09,55,False
2015-11-10,60,False
2015-11-11,53,False
2015-11-12,62,False
2015-11-13,64,False
2015-11-14,50,False
2015-11-15,50,False
2015-11-16,61,False
2015-11-17,61,False
2015-11-18,67,False
2015-11-19,71,False
2015-11-20,71,False
2015-11-21,38,False
2015-11-22,40,False
2015-11-23,63,False
2015-11-24,58,False
2015-11-25,56,False
2015-11-26,53,False
2015-11-27,65,False
2015-11-28,38,False
2015-11-29,44,False
2015-11-30,68,False
2015-12-01,69,False
2015-12-02,73,False
2015-12-03,64,False
2015-12-04,65,False
2015-12-05,44,False
2015-12-06,42,False
2015-12-07,66,False
2015-12-08,69,False
2015-12-09,77,False
2015-12-10,71,False
2015-12-11,66,False
2015-12-12,39,False
2015-12-13,37,False
2015-12-14,72,False
2015-12-15,74,False
2015-12-16,91,False
2015-12-17,70,False
2015-12-18,66,False
2015-12-19,54,False
2015-12-20,36,False
2015-12-21,56,False
2015-12-22,60,False
2015-12-23,65,False
2015-12-24,65,False
2015-12-25,35,False
2015-12-26,35,False
