date,BioMarin,isPartial
2015-05-17,23,False
2015-05-18,44,False
2015-05-19,62,False
2015-05-20,43,False
2015-05-21,30,False
2015-05-22,51,False
2015-05-23,29,False
2015-05-24,18,False
2015-05-25,25,False
2015-05-26,38,False
2015-05-27,5,False
2015-05-28,44,False
2015-05-29,31,False
2015-05-30,17,False
2015-05-31,12,False
2015-06-01,34,False
2015-06-02,38,False
2015-06-03,29,False
2015-06-04,36,False
2015-06-05,10,False
2015-06-06,12,False
2015-06-07,18,False
2015-06-08,29,False
2015-06-09,72,False
2015-06-10,43,False
2015-06-11,30,False
2015-06-12,21,False
2015-06-13,18,False
2015-06-14,0,False
2015-06-15,33,False
2015-06-16,29,False
2015-06-17,73,False
2015-06-18,100,False
2015-06-19,67,False
2015-06-20,18,False
2015-06-21,12,False
2015-06-22,29,False
2015-06-23,44,False
2015-06-24,69,False
2015-06-25,45,False
2015-06-26,57,False
2015-06-27,35,False
2015-06-28,24,False
2015-06-29,39,False
2015-06-30,39,False
2015-07-01,20,False
2015-07-02,15,False
2015-07-03,42,False
2015-07-04,12,False
2015-07-05,18,False
2015-07-06,54,False
2015-07-07,58,False
2015-07-08,44,False
2015-07-09,20,False
2015-07-10,25,False
2015-07-11,0,False
2015-07-12,0,False
2015-07-13,29,False
2015-07-14,44,False
2015-07-15,50,False
2015-07-16,46,False
2015-07-17,58,False
2015-07-18,6,False
2015-07-19,25,False
2015-07-20,21,False
2015-07-21,30,False
2015-07-22,54,False
2015-07-23,34,False
2015-07-24,47,False
2015-07-25,12,False
2015-07-26,12,False
2015-07-27,49,False
2015-07-28,29,False
2015-07-29,34,False
2015-07-30,59,False
2015-07-31,41,False
2015-08-01,6,False
2015-08-02,18,False
2015-08-03,39,False
2015-08-04,58,False
2015-08-05,74,False
2015-08-06,55,False
2015-08-07,31,False
2015-08-08,12,False
2015-08-09,18,False
2015-08-10,19,False
2015-08-11,54,False
2015-08-12,15,False
2015-08-13,30,False
2015-08-14,45,False
2015-08-15,23,False
2015-08-16,12,False
2015-08-17,24,False
2015-08-18,43,False
