date,BioMarin,isPartial
2014-06-18,32,False
2014-06-19,16,False
2014-06-20,34,False
2014-06-21,0,False
2014-06-22,0,False
2014-06-23,40,False
2014-06-24,16,False
2014-06-25,32,False
2014-06-26,48,False
2014-06-27,17,False
2014-06-28,10,False
2014-06-29,10,False
2014-06-30,16,False
2014-07-01,32,False
2014-07-02,49,False
2014-07-03,41,False
2014-07-04,27,False
2014-07-05,10,False
2014-07-06,10,False
2014-07-07,48,False
2014-07-08,32,False
2014-07-09,24,False
2014-07-10,24,False
2014-07-11,34,False
2014-07-12,19,False
2014-07-13,28,False
2014-07-14,32,False
2014-07-15,40,False
2014-07-16,50,False
2014-07-17,25,False
2014-07-18,34,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,24,False
2014-07-22,40,False
2014-07-23,8,False
2014-07-24,33,False
2014-07-25,17,False
2014-07-26,10,False
2014-07-27,0,False
2014-07-28,41,False
2014-07-29,41,False
2014-07-30,57,False
2014-07-31,41,False
2014-08-01,34,False
2014-08-02,10,False
2014-08-03,10,False
2014-08-04,24,False
2014-08-05,56,False
2014-08-06,24,False
2014-08-07,58,False
2014-08-08,9,False
2014-08-09,20,False
2014-08-10,0,False
2014-08-11,48,False
2014-08-12,16,False
2014-08-13,40,False
2014-08-14,57,False
2014-08-15,35,False
2014-08-16,19,False
2014-08-17,0,False
2014-08-18,32,False
2014-08-19,64,False
2014-08-20,32,False
2014-08-21,72,False
2014-08-22,25,False
2014-08-23,9,False
2014-08-24,0,False
2014-08-25,39,False
2014-08-26,16,False
2014-08-27,23,False
2014-08-28,24,False
2014-08-29,58,False
2014-08-30,9,False
2014-08-31,18,False
2014-09-01,31,False
2014-09-02,15,False
2014-09-03,38,False
2014-09-04,8,False
2014-09-05,32,False
2014-09-06,9,False
2014-09-07,18,False
2014-09-08,38,False
2014-09-09,29,False
2014-09-10,30,False
2014-09-11,30,False
2014-09-12,31,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,30,False
2014-09-16,23,False
2014-09-17,53,False
2014-09-18,54,False
2014-09-19,16,False
2014-09-20,0,False
2014-09-21,0,False
2014-09-22,30,False
2014-09-23,30,False
2014-09-24,30,False
2014-09-25,38,False
2014-09-26,40,False
2014-09-27,37,False
2014-09-28,18,False
2014-09-29,37,False
2014-09-30,37,False
2014-10-01,60,False
2014-10-02,54,False
2014-10-03,48,False
2014-10-04,9,False
2014-10-05,9,False
2014-10-06,52,False
2014-10-07,38,False
2014-10-08,60,False
2014-10-09,68,False
2014-10-10,39,False
2014-10-11,36,False
2014-10-12,18,False
2014-10-13,37,False
2014-10-14,37,False
2014-10-15,0,False
2014-10-16,76,False
2014-10-17,23,False
2014-10-18,18,False
2014-10-19,0,False
2014-10-20,37,False
2014-10-21,37,False
2014-10-22,37,False
2014-10-23,30,False
2014-10-24,87,False
2014-10-25,0,False
2014-10-26,17,False
2014-10-27,65,False
2014-10-28,88,False
2014-10-29,36,False
2014-10-30,23,False
2014-10-31,24,False
2014-11-01,0,False
2014-11-02,9,False
2014-11-03,51,False
2014-11-04,36,False
2014-11-05,58,False
2014-11-06,37,False
2014-11-07,31,False
2014-11-08,9,False
2014-11-09,25,False
2014-11-10,59,False
2014-11-11,29,False
2014-11-12,36,False
2014-11-13,36,False
2014-11-14,53,False
2014-11-15,9,False
2014-11-16,0,False
2014-11-17,36,False
2014-11-18,47,False
2014-11-19,83,False
2014-11-20,22,False
2014-11-21,53,False
2014-11-22,26,False
2014-11-23,25,False
2014-11-24,49,False
2014-11-25,72,False
2014-11-26,58,False
2014-11-27,30,False
2014-11-28,31,False
2014-11-29,17,False
2014-11-30,17,False
2014-12-01,57,False
