date,BioMarin,isPartial
2017-09-14,89,False
2017-09-15,52,False
2017-09-16,7,False
2017-09-17,29,False
2017-09-18,31,False
2017-09-19,31,False
2017-09-20,44,False
2017-09-21,38,False
2017-09-22,40,False
2017-09-23,0,False
2017-09-24,7,False
2017-09-25,25,False
2017-09-26,37,False
2017-09-27,38,False
2017-09-28,51,False
2017-09-29,53,False
2017-09-30,7,False
2017-10-01,22,False
2017-10-02,62,False
2017-10-03,57,False
2017-10-04,38,False
2017-10-05,38,False
2017-10-06,52,False
