date,Citrix Systems,isPartial
2017-12-29,19,False
2017-12-30,0,False
2017-12-31,42,False
2018-01-01,0,False
2018-01-02,17,False
2018-01-03,34,False
2018-01-04,17,False
2018-01-05,17,False
2018-01-06,19,False
2018-01-07,0,False
2018-01-08,0,False
2018-01-09,16,False
2018-01-10,17,False
2018-01-11,50,False
2018-01-12,34,False
2018-01-13,0,False
2018-01-14,0,False
2018-01-15,33,False
2018-01-16,49,False
2018-01-17,16,False
2018-01-18,33,False
2018-01-19,52,False
2018-01-20,37,False
2018-01-21,0,False
2018-01-22,49,False
2018-01-23,16,False
2018-01-24,16,False
2018-01-25,33,False
2018-01-26,0,False
2018-01-27,0,False
2018-01-28,0,False
2018-01-29,32,False
2018-01-30,33,False
2018-01-31,33,False
2018-02-01,16,False
2018-02-02,51,False
2018-02-03,19,False
2018-02-04,18,False
2018-02-05,49,False
2018-02-06,0,False
2018-02-07,32,False
2018-02-08,16,False
2018-02-09,51,False
2018-02-10,19,False
2018-02-11,37,False
2018-02-12,33,False
2018-02-13,82,False
