date,Marriott,isPartial
2015-07-19,85,False
2015-07-20,95,False
2015-07-21,98,False
2015-07-22,100,False
2015-07-23,93,False
2015-07-24,97,False
2015-07-25,83,False
2015-07-26,83,False
2015-07-27,99,False
2015-07-28,91,False
2015-07-29,90,False
2015-07-30,87,False
2015-07-31,95,False
2015-08-01,83,False
2015-08-02,81,False
2015-08-03,94,False
2015-08-04,90,False
2015-08-05,90,False
2015-08-06,91,False
2015-08-07,91,False
2015-08-08,80,False
2015-08-09,77,False
2015-08-10,94,False
2015-08-11,92,False
2015-08-12,88,False
2015-08-13,87,False
2015-08-14,89,False
2015-08-15,78,False
2015-08-16,72,False
2015-08-17,85,False
2015-08-18,89,False
