date,Marriott,isPartial
2014-06-18,95,False
2014-06-19,93,False
2014-06-20,91,False
2014-06-21,79,False
2014-06-22,76,False
2014-06-23,90,False
2014-06-24,91,False
2014-06-25,90,False
2014-06-26,89,False
2014-06-27,90,False
2014-06-28,80,False
2014-06-29,79,False
2014-06-30,92,False
2014-07-01,89,False
2014-07-02,91,False
2014-07-03,89,False
2014-07-04,79,False
2014-07-05,67,False
2014-07-06,78,False
2014-07-07,100,False
2014-07-08,94,False
2014-07-09,91,False
2014-07-10,91,False
2014-07-11,90,False
2014-07-12,79,False
2014-07-13,80,False
2014-07-14,95,False
2014-07-15,97,False
2014-07-16,99,False
2014-07-17,95,False
2014-07-18,91,False
2014-07-19,84,False
2014-07-20,86,False
2014-07-21,97,False
2014-07-22,99,False
2014-07-23,98,False
2014-07-24,97,False
2014-07-25,96,False
2014-07-26,86,False
2014-07-27,84,False
2014-07-28,99,False
2014-07-29,95,False
2014-07-30,96,False
2014-07-31,92,False
2014-08-01,91,False
2014-08-02,78,False
2014-08-03,79,False
2014-08-04,90,False
2014-08-05,93,False
2014-08-06,93,False
2014-08-07,94,False
2014-08-08,89,False
2014-08-09,83,False
2014-08-10,80,False
2014-08-11,92,False
2014-08-12,90,False
2014-08-13,90,False
2014-08-14,94,False
2014-08-15,93,False
2014-08-16,79,False
2014-08-17,73,False
2014-08-18,90,False
2014-08-19,87,False
2014-08-20,86,False
2014-08-21,83,False
2014-08-22,88,False
2014-08-23,69,False
2014-08-24,71,False
2014-08-25,83,False
2014-08-26,83,False
2014-08-27,82,False
2014-08-28,86,False
2014-08-29,82,False
2014-08-30,77,False
2014-08-31,65,False
2014-09-01,62,False
2014-09-02,80,False
2014-09-03,81,False
2014-09-04,81,False
2014-09-05,80,False
2014-09-06,67,False
2014-09-07,64,False
2014-09-08,87,False
2014-09-09,85,False
2014-09-10,81,False
2014-09-11,79,False
2014-09-12,82,False
2014-09-13,67,False
2014-09-14,69,False
2014-09-15,87,False
2014-09-16,82,False
2014-09-17,84,False
2014-09-18,81,False
2014-09-19,79,False
2014-09-20,66,False
2014-09-21,64,False
2014-09-22,84,False
2014-09-23,80,False
2014-09-24,83,False
2014-09-25,77,False
2014-09-26,81,False
2014-09-27,68,False
2014-09-28,65,False
2014-09-29,83,False
2014-09-30,84,False
2014-10-01,81,False
2014-10-02,82,False
2014-10-03,79,False
2014-10-04,70,False
2014-10-05,64,False
2014-10-06,83,False
2014-10-07,84,False
2014-10-08,81,False
2014-10-09,79,False
2014-10-10,82,False
2014-10-11,71,False
2014-10-12,67,False
2014-10-13,73,False
2014-10-14,80,False
2014-10-15,83,False
2014-10-16,78,False
2014-10-17,78,False
2014-10-18,67,False
2014-10-19,66,False
2014-10-20,77,False
2014-10-21,78,False
2014-10-22,73,False
2014-10-23,76,False
2014-10-24,77,False
2014-10-25,66,False
2014-10-26,60,False
2014-10-27,75,False
2014-10-28,77,False
2014-10-29,74,False
2014-10-30,71,False
2014-10-31,67,False
2014-11-01,61,False
2014-11-02,57,False
2014-11-03,73,False
2014-11-04,79,False
2014-11-05,82,False
2014-11-06,80,False
2014-11-07,78,False
2014-11-08,71,False
2014-11-09,59,False
2014-11-10,77,False
2014-11-11,78,False
2014-11-12,79,False
2014-11-13,74,False
2014-11-14,78,False
2014-11-15,66,False
2014-11-16,61,False
2014-11-17,75,False
2014-11-18,75,False
2014-11-19,74,False
2014-11-20,73,False
2014-11-21,70,False
2014-11-22,59,False
2014-11-23,57,False
2014-11-24,67,False
2014-11-25,65,False
2014-11-26,58,False
2014-11-27,48,False
2014-11-28,53,False
2014-11-29,53,False
2014-11-30,53,False
2014-12-01,76,False
