date,Marriott,isPartial
2018-05-13,55,False
2018-05-14,69,False
2018-05-15,68,False
2018-05-16,70,False
2018-05-17,70,False
2018-05-18,71,False
2018-05-19,58,False
2018-05-20,59,False
2018-05-21,71,False
2018-05-22,68,False
2018-05-23,66,False
2018-05-24,68,False
2018-05-25,68,False
2018-05-26,61,False
2018-05-27,58,False
2018-05-28,56,False
2018-05-29,70,False
2018-05-30,69,False
2018-05-31,71,False
2018-06-01,69,False
2018-06-02,67,False
2018-06-03,62,False
2018-06-04,74,False
2018-06-05,73,False
2018-06-06,70,False
2018-06-07,72,False
2018-06-08,70,False
2018-06-09,65,False
2018-06-10,66,False
2018-06-11,72,False
2018-06-12,72,False
2018-06-13,69,False
2018-06-14,69,False
2018-06-15,67,False
2018-06-16,62,False
2018-06-17,58,False
2018-06-18,72,False
2018-06-19,73,False
2018-06-20,67,False
2018-06-21,70,False
2018-06-22,72,False
2018-06-23,69,False
