date,Marriott,isPartial
2010-11-28,49,False
2010-11-29,75,False
2010-11-30,74,False
2010-12-01,76,False
2010-12-02,69,False
2010-12-03,74,False
2010-12-04,60,False
2010-12-05,53,False
2010-12-06,72,False
2010-12-07,78,False
2010-12-08,72,False
2010-12-09,76,False
2010-12-10,68,False
2010-12-11,60,False
2010-12-12,54,False
2010-12-13,72,False
2010-12-14,66,False
2010-12-15,69,False
2010-12-16,71,False
2010-12-17,68,False
2010-12-18,53,False
2010-12-19,54,False
2010-12-20,66,False
2010-12-21,64,False
2010-12-22,68,False
2010-12-23,60,False
2010-12-24,45,False
2010-12-25,46,False
2010-12-26,63,False
2010-12-27,78,False
2010-12-28,80,False
2010-12-29,83,False
2010-12-30,88,False
2010-12-31,87,False
2011-01-01,63,False
2011-01-02,63,False
2011-01-03,81,False
2011-01-04,87,False
2011-01-05,95,False
2011-01-06,90,False
2011-01-07,86,False
2011-01-08,72,False
2011-01-09,73,False
2011-01-10,93,False
2011-01-11,85,False
2011-01-12,87,False
2011-01-13,86,False
2011-01-14,85,False
2011-01-15,72,False
2011-01-16,70,False
2011-01-17,78,False
2011-01-18,94,False
2011-01-19,87,False
2011-01-20,85,False
2011-01-21,81,False
2011-01-22,71,False
2011-01-23,69,False
2011-01-24,89,False
2011-01-25,89,False
2011-01-26,85,False
2011-01-27,89,False
2011-01-28,83,False
2011-01-29,68,False
2011-01-30,70,False
2011-01-31,86,False
2011-02-01,90,False
2011-02-02,84,False
2011-02-03,86,False
2011-02-04,87,False
2011-02-05,69,False
2011-02-06,63,False
2011-02-07,88,False
2011-02-08,90,False
2011-02-09,84,False
2011-02-10,92,False
2011-02-11,85,False
2011-02-12,71,False
2011-02-13,68,False
2011-02-14,85,False
2011-02-15,87,False
2011-02-16,87,False
2011-02-17,93,False
2011-02-18,88,False
2011-02-19,73,False
2011-02-20,75,False
2011-02-21,83,False
2011-02-22,89,False
2011-02-23,90,False
2011-02-24,88,False
2011-02-25,84,False
2011-02-26,72,False
2011-02-27,74,False
2011-02-28,86,False
2011-03-01,90,False
2011-03-02,88,False
2011-03-03,92,False
2011-03-04,90,False
2011-03-05,78,False
2011-03-06,73,False
2011-03-07,100,False
2011-03-08,91,False
2011-03-09,92,False
2011-03-10,87,False
2011-03-11,85,False
2011-03-12,67,False
2011-03-13,62,False
2011-03-14,85,False
2011-03-15,85,False
2011-03-16,88,False
2011-03-17,78,False
2011-03-18,84,False
2011-03-19,70,False
2011-03-20,73,False
2011-03-21,97,False
2011-03-22,86,False
2011-03-23,94,False
2011-03-24,86,False
2011-03-25,85,False
2011-03-26,75,False
2011-03-27,69,False
2011-03-28,94,False
2011-03-29,94,False
2011-03-30,93,False
2011-03-31,87,False
2011-04-01,83,False
2011-04-02,75,False
2011-04-03,70,False
2011-04-04,92,False
2011-04-05,88,False
2011-04-06,92,False
2011-04-07,92,False
2011-04-08,80,False
2011-04-09,74,False
2011-04-10,76,False
2011-04-11,86,False
2011-04-12,91,False
2011-04-13,88,False
2011-04-14,91,False
2011-04-15,93,False
2011-04-16,72,False
2011-04-17,73,False
2011-04-18,88,False
2011-04-19,92,False
2011-04-20,94,False
2011-04-21,87,False
2011-04-22,79,False
2011-04-23,68,False
2011-04-24,65,False
2011-04-25,90,False
2011-04-26,87,False
2011-04-27,83,False
2011-04-28,83,False
2011-04-29,83,False
2011-04-30,68,False
2011-05-01,69,False
2011-05-02,81,False
2011-05-03,88,False
2011-05-04,92,False
2011-05-05,85,False
2011-05-06,83,False
2011-05-07,67,False
2011-05-08,66,False
2011-05-09,94,False
2011-05-10,93,False
2011-05-11,97,False
