date,Align Technology,isPartial
2016-06-20,12,False
2016-06-21,23,False
2016-06-22,35,False
2016-06-23,97,False
2016-06-24,37,False
2016-06-25,28,False
2016-06-26,0,False
2016-06-27,59,False
2016-06-28,35,False
2016-06-29,24,False
2016-06-30,0,False
2016-07-01,13,False
2016-07-02,0,False
2016-07-03,0,False
2016-07-04,0,False
2016-07-05,37,False
2016-07-06,13,False
2016-07-07,13,False
2016-07-08,26,False
2016-07-09,15,False
2016-07-10,14,False
2016-07-11,12,False
2016-07-12,12,False
2016-07-13,25,False
2016-07-14,12,False
2016-07-15,13,False
2016-07-16,14,False
2016-07-17,0,False
2016-07-18,38,False
2016-07-19,50,False
2016-07-20,25,False
2016-07-21,13,False
2016-07-22,26,False
2016-07-23,0,False
2016-07-24,0,False
2016-07-25,49,False
2016-07-26,25,False
2016-07-27,25,False
2016-07-28,63,False
2016-07-29,26,False
2016-07-30,0,False
2016-07-31,0,False
2016-08-01,12,False
2016-08-02,86,False
2016-08-03,0,False
2016-08-04,13,False
2016-08-05,27,False
2016-08-06,31,False
2016-08-07,0,False
2016-08-08,51,False
2016-08-09,25,False
2016-08-10,0,False
2016-08-11,26,False
2016-08-12,54,False
2016-08-13,15,False
2016-08-14,15,False
2016-08-15,14,False
2016-08-16,39,False
2016-08-17,13,False
2016-08-18,53,False
2016-08-19,0,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,39,False
2016-08-23,13,False
2016-08-24,13,False
2016-08-25,100,False
2016-08-26,0,False
2016-08-27,0,False
2016-08-28,0,False
2016-08-29,60,False
2016-08-30,0,False
2016-08-31,36,False
2016-09-01,37,False
2016-09-02,25,False
2016-09-03,14,False
2016-09-04,14,False
2016-09-05,12,False
2016-09-06,24,False
2016-09-07,0,False
2016-09-08,37,False
2016-09-09,25,False
2016-09-10,0,False
2016-09-11,0,False
