date,Align Technology,isPartial
2018-02-07,42,False
2018-02-08,24,False
2018-02-09,75,False
2018-02-10,21,False
2018-02-11,14,False
2018-02-12,67,False
2018-02-13,37,False
2018-02-14,18,False
2018-02-15,55,False
2018-02-16,64,False
2018-02-17,21,False
2018-02-18,14,False
2018-02-19,24,False
2018-02-20,72,False
2018-02-21,54,False
2018-02-22,48,False
2018-02-23,43,False
2018-02-24,0,False
2018-02-25,7,False
2018-02-26,71,False
2018-02-27,24,False
2018-02-28,36,False
2018-03-01,35,False
2018-03-02,31,False
2018-03-03,21,False
2018-03-04,0,False
2018-03-05,41,False
2018-03-06,12,False
2018-03-07,47,False
2018-03-08,42,False
2018-03-09,56,False
2018-03-10,21,False
2018-03-11,0,False
2018-03-12,58,False
2018-03-13,47,False
2018-03-14,78,False
2018-03-15,54,False
2018-03-16,12,False
2018-03-17,14,False
2018-03-18,27,False
2018-03-19,36,False
2018-03-20,18,False
2018-03-21,36,False
2018-03-22,30,False
2018-03-23,37,False
2018-03-24,7,False
2018-03-25,7,False
2018-03-26,42,False
2018-03-27,48,False
2018-03-28,31,False
2018-03-29,51,False
2018-03-30,7,False
2018-03-31,7,False
2018-04-01,22,False
2018-04-02,45,False
2018-04-03,48,False
2018-04-04,30,False
2018-04-05,18,False
2018-04-06,44,False
2018-04-07,14,False
2018-04-08,0,False
2018-04-09,66,False
2018-04-10,65,False
2018-04-11,24,False
2018-04-12,36,False
2018-04-13,88,False
2018-04-14,35,False
2018-04-15,27,False
2018-04-16,36,False
2018-04-17,59,False
2018-04-18,61,False
2018-04-19,73,False
2018-04-20,75,False
2018-04-21,21,False
2018-04-22,35,False
2018-04-23,17,False
2018-04-24,41,False
2018-04-25,72,False
2018-04-26,84,False
2018-04-27,45,False
2018-04-28,21,False
2018-04-29,7,False
2018-04-30,25,False
2018-05-01,13,False
2018-05-02,53,False
2018-05-03,18,False
2018-05-04,63,False
2018-05-05,7,False
2018-05-06,7,False
2018-05-07,30,False
2018-05-08,42,False
2018-05-09,67,False
2018-05-10,37,False
2018-05-11,57,False
2018-05-12,36,False
2018-05-13,35,False
2018-05-14,48,False
2018-05-15,60,False
2018-05-16,42,False
2018-05-17,18,False
2018-05-18,44,False
2018-05-19,0,False
2018-05-20,29,False
2018-05-21,49,False
2018-05-22,83,False
2018-05-23,36,False
2018-05-24,37,False
2018-05-25,45,False
2018-05-26,21,False
2018-05-27,21,False
2018-05-28,31,False
2018-05-29,42,False
2018-05-30,48,False
2018-05-31,37,False
2018-06-01,83,False
2018-06-02,28,False
2018-06-03,21,False
2018-06-04,72,False
2018-06-05,42,False
2018-06-06,85,False
2018-06-07,72,False
2018-06-08,50,False
2018-06-09,14,False
2018-06-10,35,False
2018-06-11,41,False
2018-06-12,66,False
2018-06-13,45,False
2018-06-14,71,False
2018-06-15,32,False
2018-06-16,36,False
2018-06-17,14,False
2018-06-18,24,False
2018-06-19,83,False
2018-06-20,66,False
2018-06-21,36,False
2018-06-22,57,False
2018-06-23,0,False
