date,Align Technology,isPartial
2013-07-07,0,False
2013-07-08,50,False
2013-07-09,34,False
2013-07-10,51,False
2013-07-11,17,False
2013-07-12,0,False
2013-07-13,21,False
2013-07-14,0,False
2013-07-15,0,False
2013-07-16,0,False
2013-07-17,17,False
2013-07-18,86,False
2013-07-19,0,False
2013-07-20,0,False
2013-07-21,0,False
2013-07-22,33,False
2013-07-23,33,False
2013-07-24,34,False
2013-07-25,0,False
2013-07-26,35,False
2013-07-27,0,False
2013-07-28,0,False
2013-07-29,17,False
2013-07-30,50,False
2013-07-31,34,False
2013-08-01,34,False
2013-08-02,0,False
2013-08-03,42,False
2013-08-04,0,False
2013-08-05,34,False
2013-08-06,0,False
2013-08-07,17,False
2013-08-08,0,False
2013-08-09,54,False
2013-08-10,0,False
2013-08-11,20,False
2013-08-12,0,False
2013-08-13,17,False
2013-08-14,0,False
2013-08-15,54,False
2013-08-16,0,False
2013-08-17,0,False
2013-08-18,0,False
2013-08-19,17,False
2013-08-20,17,False
2013-08-21,49,False
2013-08-22,67,False
2013-08-23,35,False
2013-08-24,0,False
2013-08-25,20,False
2013-08-26,64,False
2013-08-27,0,False
2013-08-28,16,False
2013-08-29,83,False
2013-08-30,17,False
2013-08-31,20,False
2013-09-01,0,False
2013-09-02,16,False
2013-09-03,32,False
2013-09-04,16,False
2013-09-05,82,False
2013-09-06,34,False
2013-09-07,0,False
2013-09-08,19,False
2013-09-09,0,False
2013-09-10,0,False
2013-09-11,32,False
2013-09-12,0,False
2013-09-13,33,False
2013-09-14,19,False
2013-09-15,37,False
2013-09-16,16,False
2013-09-17,62,False
2013-09-18,48,False
2013-09-19,16,False
2013-09-20,17,False
2013-09-21,38,False
2013-09-22,19,False
2013-09-23,16,False
2013-09-24,31,False
2013-09-25,0,False
2013-09-26,16,False
2013-09-27,0,False
2013-09-28,38,False
2013-09-29,0,False
2013-09-30,16,False
2013-10-01,15,False
2013-10-02,80,False
2013-10-03,32,False
2013-10-04,17,False
2013-10-05,0,False
2013-10-06,18,False
2013-10-07,47,False
2013-10-08,79,False
2013-10-09,16,False
2013-10-10,16,False
2013-10-11,17,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,33,False
2013-10-15,63,False
2013-10-16,16,False
2013-10-17,48,False
2013-10-18,33,False
2013-10-19,76,False
2013-10-20,18,False
2013-10-21,0,False
2013-10-22,62,False
2013-10-23,31,False
2013-10-24,47,False
2013-10-25,33,False
2013-10-26,0,False
2013-10-27,0,False
2013-10-28,15,False
2013-10-29,30,False
2013-10-30,16,False
2013-10-31,32,False
2013-11-01,0,False
2013-11-02,0,False
2013-11-03,0,False
2013-11-04,16,False
2013-11-05,31,False
2013-11-06,0,False
