date,Align Technology,isPartial
2016-02-01,100,False
2016-02-02,28,False
2016-02-03,14,False
2016-02-04,44,False
2016-02-05,60,False
2016-02-06,0,False
2016-02-07,0,False
2016-02-08,59,False
2016-02-09,15,False
2016-02-10,43,False
2016-02-11,58,False
2016-02-12,0,False
2016-02-13,0,False
2016-02-14,16,False
2016-02-15,29,False
2016-02-16,0,False
2016-02-17,29,False
2016-02-18,0,False
2016-02-19,0,False
2016-02-20,33,False
2016-02-21,16,False
2016-02-22,14,False
2016-02-23,28,False
2016-02-24,99,False
2016-02-25,14,False
2016-02-26,44,False
2016-02-27,0,False
2016-02-28,48,False
2016-02-29,69,False
2016-03-01,41,False
2016-03-02,70,False
2016-03-03,29,False
2016-03-04,30,False
2016-03-05,48,False
2016-03-06,16,False
2016-03-07,42,False
2016-03-08,70,False
2016-03-09,14,False
2016-03-10,29,False
2016-03-11,45,False
2016-03-12,0,False
2016-03-13,32,False
2016-03-14,42,False
2016-03-15,28,False
2016-03-16,85,False
2016-03-17,0,False
2016-03-18,15,False
2016-03-19,16,False
2016-03-20,0,False
2016-03-21,57,False
2016-03-22,14,False
2016-03-23,59,False
2016-03-24,30,False
2016-03-25,48,False
2016-03-26,17,False
2016-03-27,51,False
2016-03-28,59,False
2016-03-29,29,False
2016-03-30,28,False
2016-03-31,71,False
2016-04-01,45,False
2016-04-02,33,False
2016-04-03,0,False
2016-04-04,14,False
2016-04-05,43,False
2016-04-06,14,False
2016-04-07,29,False
2016-04-08,0,False
2016-04-09,17,False
2016-04-10,32,False
2016-04-11,14,False
2016-04-12,85,False
2016-04-13,43,False
2016-04-14,43,False
2016-04-15,45,False
2016-04-16,17,False
2016-04-17,0,False
2016-04-18,43,False
2016-04-19,43,False
2016-04-20,43,False
2016-04-21,44,False
2016-04-22,15,False
2016-04-23,16,False
2016-04-24,16,False
2016-04-25,42,False
2016-04-26,70,False
2016-04-27,28,False
2016-04-28,0,False
2016-04-29,15,False
2016-04-30,17,False
2016-05-01,17,False
2016-05-02,72,False
2016-05-03,28,False
2016-05-04,14,False
