date,Align Technology,isPartial
2012-12-25,0,False
2012-12-26,24,False
2012-12-27,45,False
2012-12-28,23,False
2012-12-29,25,False
2012-12-30,0,False
2012-12-31,25,False
2013-01-01,27,False
2013-01-02,21,False
2013-01-03,41,False
2013-01-04,32,False
2013-01-05,0,False
2013-01-06,24,False
2013-01-07,50,False
2013-01-08,50,False
2013-01-09,30,False
2013-01-10,60,False
2013-01-11,62,False
2013-01-12,71,False
2013-01-13,0,False
2013-01-14,29,False
2013-01-15,39,False
2013-01-16,59,False
2013-01-17,30,False
2013-01-18,41,False
2013-01-19,23,False
2013-01-20,46,False
2013-01-21,19,False
2013-01-22,39,False
2013-01-23,20,False
2013-01-24,40,False
2013-01-25,41,False
2013-01-26,23,False
2013-01-27,46,False
2013-01-28,67,False
2013-01-29,39,False
2013-01-30,67,False
2013-01-31,39,False
2013-02-01,20,False
2013-02-02,46,False
2013-02-03,23,False
2013-02-04,29,False
2013-02-05,88,False
2013-02-06,29,False
2013-02-07,79,False
2013-02-08,31,False
2013-02-09,24,False
2013-02-10,0,False
2013-02-11,59,False
2013-02-12,20,False
2013-02-13,29,False
2013-02-14,40,False
2013-02-15,62,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,58,False
2013-02-19,57,False
