date,Align Technology,isPartial
2015-01-10,17,False
2015-01-11,34,False
2015-01-12,29,False
2015-01-13,51,False
2015-01-14,36,False
2015-01-15,44,False
2015-01-16,60,False
2015-01-17,26,False
2015-01-18,17,False
2015-01-19,22,False
2015-01-20,50,False
2015-01-21,28,False
2015-01-22,58,False
2015-01-23,37,False
2015-01-24,25,False
2015-01-25,0,False
2015-01-26,14,False
2015-01-27,28,False
2015-01-28,36,False
2015-01-29,36,False
2015-01-30,37,False
2015-01-31,34,False
2015-02-01,17,False
2015-02-02,35,False
2015-02-03,28,False
2015-02-04,35,False
2015-02-05,43,False
2015-02-06,30,False
2015-02-07,17,False
2015-02-08,17,False
2015-02-09,36,False
2015-02-10,63,False
2015-02-11,36,False
2015-02-12,36,False
2015-02-13,30,False
2015-02-14,17,False
2015-02-15,17,False
2015-02-16,37,False
2015-02-17,59,False
2015-02-18,15,False
2015-02-19,15,False
2015-02-20,45,False
2015-02-21,0,False
2015-02-22,0,False
2015-02-23,42,False
2015-02-24,49,False
2015-02-25,35,False
2015-02-26,29,False
2015-02-27,22,False
2015-02-28,33,False
2015-03-01,16,False
2015-03-02,28,False
2015-03-03,63,False
2015-03-04,36,False
2015-03-05,57,False
2015-03-06,15,False
2015-03-07,0,False
2015-03-08,34,False
2015-03-09,50,False
2015-03-10,49,False
2015-03-11,29,False
2015-03-12,21,False
2015-03-13,30,False
2015-03-14,33,False
2015-03-15,0,False
2015-03-16,43,False
2015-03-17,36,False
2015-03-18,14,False
2015-03-19,28,False
2015-03-20,29,False
2015-03-21,0,False
2015-03-22,0,False
2015-03-23,49,False
2015-03-24,35,False
2015-03-25,63,False
2015-03-26,57,False
2015-03-27,45,False
2015-03-28,0,False
2015-03-29,17,False
2015-03-30,28,False
2015-03-31,29,False
2015-04-01,37,False
2015-04-02,30,False
2015-04-03,16,False
2015-04-04,17,False
2015-04-05,18,False
2015-04-06,30,False
2015-04-07,0,False
2015-04-08,64,False
2015-04-09,36,False
2015-04-10,0,False
