date,jingdong,isPartial
2016-04-01,42,False
2016-04-02,33,False
2016-04-03,23,False
2016-04-04,14,False
2016-04-05,34,False
2016-04-06,31,False
2016-04-07,43,False
2016-04-08,33,False
2016-04-09,20,False
2016-04-10,23,False
2016-04-11,40,False
2016-04-12,42,False
2016-04-13,26,False
2016-04-14,32,False
2016-04-15,24,False
2016-04-16,20,False
2016-04-17,36,False
2016-04-18,14,False
2016-04-19,31,False
2016-04-20,29,False
2016-04-21,44,False
2016-04-22,39,False
2016-04-23,23,False
2016-04-24,48,False
2016-04-25,34,False
2016-04-26,19,False
2016-04-27,34,False
2016-04-28,44,False
2016-04-29,33,False
2016-04-30,30,False
2016-05-01,33,False
2016-05-02,17,False
2016-05-03,54,False
2016-05-04,52,False
