date,jingdong,isPartial
2012-10-21,9,False
2012-10-22,11,False
2012-10-23,8,False
2012-10-24,11,False
2012-10-25,11,False
2012-10-26,11,False
2012-10-27,9,False
2012-10-28,12,False
2012-10-29,12,False
2012-10-30,11,False
2012-10-31,12,False
2012-11-01,9,False
2012-11-02,8,False
2012-11-03,11,False
2012-11-04,8,False
2012-11-05,8,False
2012-11-06,8,False
2012-11-07,8,False
2012-11-08,6,False
2012-11-09,8,False
2012-11-10,18,False
2012-11-11,23,False
2012-11-12,14,False
2012-11-13,7,False
2012-11-14,6,False
2012-11-15,7,False
2012-11-16,8,False
2012-11-17,8,False
2012-11-18,7,False
2012-11-19,11,False
2012-11-20,6,False
2012-11-21,7,False
2012-11-22,11,False
2012-11-23,9,False
2012-11-24,8,False
2012-11-25,6,False
2012-11-26,10,False
2012-11-27,10,False
2012-11-28,8,False
2012-11-29,9,False
2012-11-30,7,False
2012-12-01,7,False
2012-12-02,7,False
2012-12-03,8,False
2012-12-04,7,False
2012-12-05,6,False
2012-12-06,9,False
2012-12-07,7,False
2012-12-08,8,False
2012-12-09,10,False
2012-12-10,5,False
2012-12-11,11,False
2012-12-12,13,False
2012-12-13,11,False
2012-12-14,8,False
2012-12-15,6,False
2012-12-16,8,False
2012-12-17,10,False
2012-12-18,7,False
2012-12-19,7,False
2012-12-20,8,False
2012-12-21,6,False
2012-12-22,7,False
2012-12-23,10,False
2012-12-24,11,False
2012-12-25,9,False
2012-12-26,10,False
2012-12-27,10,False
2012-12-28,12,False
2012-12-29,8,False
2012-12-30,11,False
2012-12-31,9,False
2013-01-01,10,False
2013-01-02,7,False
2013-01-03,7,False
2013-01-04,12,False
2013-01-05,9,False
2013-01-06,9,False
2013-01-07,5,False
2013-01-08,10,False
2013-01-09,8,False
2013-01-10,11,False
2013-01-11,8,False
2013-01-12,6,False
2013-01-13,13,False
2013-01-14,8,False
2013-01-15,6,False
2013-01-16,9,False
2013-01-17,8,False
2013-01-18,6,False
2013-01-19,8,False
2013-01-20,8,False
2013-01-21,9,False
2013-01-22,4,False
2013-01-23,9,False
2013-01-24,8,False
2013-01-25,9,False
2013-01-26,10,False
2013-01-27,10,False
2013-01-28,8,False
2013-01-29,10,False
2013-01-30,6,False
2013-01-31,8,False
2013-02-01,7,False
2013-02-02,12,False
2013-02-03,11,False
2013-02-04,8,False
2013-02-05,8,False
2013-02-06,6,False
2013-02-07,6,False
2013-02-08,4,False
2013-02-09,3,False
2013-02-10,5,False
2013-02-11,3,False
2013-02-12,6,False
2013-02-13,6,False
2013-02-14,4,False
2013-02-15,6,False
2013-02-16,13,False
2013-02-17,7,False
2013-02-18,11,False
2013-02-19,5,False
