date,Symantec,isPartial
2014-03-01,28,False
2014-03-02,38,False
2014-03-03,78,False
2014-03-04,75,False
2014-03-05,72,False
2014-03-06,87,False
2014-03-07,74,False
2014-03-08,34,False
2014-03-09,27,False
2014-03-10,75,False
2014-03-11,74,False
2014-03-12,83,False
2014-03-13,79,False
2014-03-14,67,False
2014-03-15,35,False
2014-03-16,37,False
