date,Symantec,isPartial
2016-11-04,57,False
2016-11-05,17,False
2016-11-06,20,False
2016-11-07,55,False
2016-11-08,57,False
2016-11-09,49,False
2016-11-10,63,False
2016-11-11,49,False
2016-11-12,19,False
2016-11-13,17,False
2016-11-14,55,False
2016-11-15,60,False
2016-11-16,66,False
2016-11-17,54,False
2016-11-18,55,False
2016-11-19,20,False
2016-11-20,21,False
2016-11-21,73,False
2016-11-22,64,False
2016-11-23,57,False
2016-11-24,49,False
2016-11-25,39,False
2016-11-26,20,False
2016-11-27,19,False
2016-11-28,59,False
2016-11-29,60,False
2016-11-30,59,False
2016-12-01,59,False
2016-12-02,46,False
2016-12-03,19,False
2016-12-04,20,False
2016-12-05,52,False
2016-12-06,52,False
2016-12-07,56,False
2016-12-08,52,False
2016-12-09,50,False
2016-12-10,20,False
2016-12-11,16,False
2016-12-12,47,False
2016-12-13,58,False
2016-12-14,53,False
2016-12-15,54,False
2016-12-16,49,False
2016-12-17,15,False
2016-12-18,23,False
2016-12-19,49,False
2016-12-20,51,False
2016-12-21,54,False
2016-12-22,45,False
2016-12-23,32,False
2016-12-24,17,False
2016-12-25,13,False
2016-12-26,30,False
2016-12-27,43,False
2016-12-28,43,False
2016-12-29,39,False
2016-12-30,32,False
2016-12-31,14,False
2017-01-01,17,False
2017-01-02,29,False
2017-01-03,50,False
2017-01-04,47,False
2017-01-05,54,False
2017-01-06,45,False
2017-01-07,19,False
2017-01-08,17,False
2017-01-09,48,False
2017-01-10,53,False
2017-01-11,51,False
2017-01-12,56,False
2017-01-13,51,False
2017-01-14,20,False
2017-01-15,20,False
2017-01-16,48,False
2017-01-17,55,False
2017-01-18,58,False
2017-01-19,49,False
