date,Symantec,isPartial
2014-12-20,30,False
2014-12-21,27,False
2014-12-22,54,False
2014-12-23,52,False
2014-12-24,51,False
2014-12-25,27,False
2014-12-26,42,False
2014-12-27,24,False
2014-12-28,22,False
2014-12-29,56,False
2014-12-30,46,False
2014-12-31,41,False
2015-01-01,20,False
2015-01-02,44,False
2015-01-03,24,False
2015-01-04,27,False
2015-01-05,69,False
2015-01-06,67,False
2015-01-07,65,False
2015-01-08,60,False
2015-01-09,65,False
2015-01-10,27,False
2015-01-11,28,False
2015-01-12,62,False
2015-01-13,76,False
2015-01-14,73,False
2015-01-15,62,False
2015-01-16,68,False
2015-01-17,35,False
2015-01-18,30,False
2015-01-19,62,False
2015-01-20,87,False
2015-01-21,73,False
2015-01-22,66,False
2015-01-23,63,False
2015-01-24,34,False
2015-01-25,29,False
2015-01-26,68,False
2015-01-27,80,False
2015-01-28,77,False
2015-01-29,73,False
2015-01-30,75,False
2015-01-31,31,False
2015-02-01,23,False
2015-02-02,64,False
2015-02-03,75,False
2015-02-04,85,False
2015-02-05,100,False
2015-02-06,96,False
2015-02-07,40,False
2015-02-08,41,False
2015-02-09,83,False
2015-02-10,82,False
2015-02-11,70,False
2015-02-12,76,False
2015-02-13,72,False
2015-02-14,33,False
2015-02-15,30,False
2015-02-16,66,False
2015-02-17,78,False
2015-02-18,82,False
2015-02-19,73,False
2015-02-20,71,False
2015-02-21,48,False
2015-02-22,37,False
2015-02-23,79,False
2015-02-24,73,False
2015-02-25,75,False
2015-02-26,74,False
2015-02-27,67,False
2015-02-28,29,False
2015-03-01,26,False
2015-03-02,77,False
2015-03-03,63,False
2015-03-04,74,False
2015-03-05,72,False
2015-03-06,60,False
2015-03-07,31,False
2015-03-08,24,False
2015-03-09,77,False
2015-03-10,74,False
2015-03-11,76,False
2015-03-12,71,False
2015-03-13,62,False
2015-03-14,30,False
2015-03-15,27,False
2015-03-16,72,False
2015-03-17,74,False
2015-03-18,64,False
2015-03-19,65,False
2015-03-20,60,False
2015-03-21,29,False
2015-03-22,29,False
2015-03-23,59,False
2015-03-24,65,False
2015-03-25,74,False
2015-03-26,63,False
2015-03-27,62,False
2015-03-28,26,False
2015-03-29,31,False
2015-03-30,75,False
2015-03-31,67,False
2015-04-01,80,False
2015-04-02,64,False
2015-04-03,49,False
2015-04-04,21,False
2015-04-05,23,False
2015-04-06,51,False
2015-04-07,72,False
2015-04-08,65,False
2015-04-09,75,False
2015-04-10,64,False
