date,Symantec,isPartial
2012-11-06,75,False
2012-11-07,77,False
2012-11-08,74,False
2012-11-09,68,False
2012-11-10,32,False
2012-11-11,36,False
2012-11-12,71,False
2012-11-13,73,False
2012-11-14,72,False
2012-11-15,72,False
2012-11-16,64,False
2012-11-17,34,False
2012-11-18,27,False
2012-11-19,72,False
2012-11-20,75,False
2012-11-21,61,False
2012-11-22,67,False
2012-11-23,50,False
2012-11-24,29,False
2012-11-25,33,False
2012-11-26,76,False
2012-11-27,77,False
2012-11-28,77,False
2012-11-29,69,False
2012-11-30,66,False
2012-12-01,29,False
2012-12-02,26,False
2012-12-03,64,False
2012-12-04,77,False
2012-12-05,68,False
2012-12-06,75,False
2012-12-07,61,False
2012-12-08,39,False
2012-12-09,33,False
2012-12-10,69,False
2012-12-11,75,False
2012-12-12,76,False
2012-12-13,69,False
2012-12-14,65,False
2012-12-15,35,False
2012-12-16,28,False
2012-12-17,65,False
2012-12-18,73,False
2012-12-19,68,False
2012-12-20,66,False
2012-12-21,52,False
2012-12-22,28,False
2012-12-23,30,False
2012-12-24,41,False
2012-12-25,38,False
2012-12-26,56,False
2012-12-27,56,False
2012-12-28,50,False
2012-12-29,29,False
2012-12-30,28,False
2012-12-31,39,False
2013-01-01,30,False
2013-01-02,58,False
2013-01-03,65,False
2013-01-04,59,False
2013-01-05,34,False
2013-01-06,26,False
2013-01-07,69,False
2013-01-08,80,False
2013-01-09,71,False
2013-01-10,78,False
2013-01-11,70,False
2013-01-12,33,False
2013-01-13,32,False
2013-01-14,64,False
2013-01-15,79,False
2013-01-16,77,False
2013-01-17,77,False
2013-01-18,72,False
2013-01-19,37,False
2013-01-20,34,False
2013-01-21,61,False
2013-01-22,66,False
2013-01-23,78,False
2013-01-24,76,False
2013-01-25,70,False
2013-01-26,37,False
2013-01-27,30,False
2013-01-28,66,False
2013-01-29,72,False
2013-01-30,73,False
2013-01-31,69,False
2013-02-01,72,False
2013-02-02,34,False
2013-02-03,29,False
2013-02-04,78,False
2013-02-05,73,False
2013-02-06,74,False
2013-02-07,78,False
2013-02-08,61,False
2013-02-09,40,False
2013-02-10,33,False
2013-02-11,61,False
2013-02-12,66,False
2013-02-13,71,False
2013-02-14,74,False
2013-02-15,63,False
2013-02-16,36,False
2013-02-17,32,False
2013-02-18,69,False
2013-02-19,80,False
