date,Symantec,isPartial
2013-05-26,27,False
2013-05-27,63,False
2013-05-28,80,False
2013-05-29,81,False
2013-05-30,81,False
2013-05-31,71,False
2013-06-01,36,False
2013-06-02,35,False
2013-06-03,77,False
2013-06-04,79,False
2013-06-05,82,False
2013-06-06,82,False
2013-06-07,77,False
2013-06-08,37,False
2013-06-09,32,False
2013-06-10,75,False
2013-06-11,82,False
2013-06-12,83,False
2013-06-13,80,False
2013-06-14,77,False
2013-06-15,38,False
2013-06-16,34,False
2013-06-17,91,False
2013-06-18,86,False
2013-06-19,84,False
2013-06-20,83,False
2013-06-21,73,False
2013-06-22,34,False
2013-06-23,34,False
2013-06-24,78,False
2013-06-25,80,False
2013-06-26,82,False
2013-06-27,80,False
2013-06-28,74,False
2013-06-29,36,False
2013-06-30,25,False
2013-07-01,73,False
2013-07-02,86,False
2013-07-03,83,False
2013-07-04,74,False
2013-07-05,62,False
2013-07-06,35,False
2013-07-07,27,False
2013-07-08,83,False
2013-07-09,79,False
2013-07-10,82,False
2013-07-11,82,False
2013-07-12,71,False
2013-07-13,33,False
2013-07-14,37,False
2013-07-15,75,False
2013-07-16,92,False
2013-07-17,89,False
2013-07-18,94,False
2013-07-19,73,False
2013-07-20,35,False
2013-07-21,30,False
2013-07-22,79,False
2013-07-23,86,False
2013-07-24,84,False
2013-07-25,91,False
2013-07-26,73,False
2013-07-27,35,False
2013-07-28,34,False
2013-07-29,84,False
2013-07-30,88,False
2013-07-31,83,False
2013-08-01,90,False
2013-08-02,72,False
2013-08-03,42,False
2013-08-04,34,False
2013-08-05,79,False
2013-08-06,82,False
2013-08-07,85,False
2013-08-08,89,False
2013-08-09,69,False
2013-08-10,36,False
2013-08-11,35,False
2013-08-12,77,False
2013-08-13,87,False
2013-08-14,81,False
2013-08-15,77,False
2013-08-16,70,False
2013-08-17,31,False
2013-08-18,37,False
2013-08-19,82,False
2013-08-20,82,False
2013-08-21,83,False
2013-08-22,85,False
2013-08-23,68,False
2013-08-24,36,False
2013-08-25,37,False
2013-08-26,76,False
2013-08-27,84,False
2013-08-28,79,False
2013-08-29,81,False
2013-08-30,70,False
2013-08-31,39,False
2013-09-01,31,False
2013-09-02,62,False
2013-09-03,77,False
2013-09-04,80,False
2013-09-05,82,False
2013-09-06,70,False
2013-09-07,35,False
2013-09-08,33,False
2013-09-09,74,False
2013-09-10,80,False
2013-09-11,83,False
2013-09-12,76,False
2013-09-13,71,False
2013-09-14,37,False
2013-09-15,34,False
2013-09-16,72,False
2013-09-17,81,False
2013-09-18,81,False
2013-09-19,79,False
2013-09-20,74,False
2013-09-21,32,False
2013-09-22,30,False
2013-09-23,74,False
2013-09-24,88,False
2013-09-25,76,False
2013-09-26,85,False
2013-09-27,74,False
2013-09-28,38,False
2013-09-29,30,False
2013-09-30,80,False
2013-10-01,85,False
2013-10-02,81,False
2013-10-03,80,False
2013-10-04,71,False
2013-10-05,34,False
2013-10-06,34,False
2013-10-07,73,False
2013-10-08,85,False
2013-10-09,86,False
2013-10-10,87,False
2013-10-11,76,False
2013-10-12,38,False
2013-10-13,34,False
2013-10-14,66,False
2013-10-15,71,False
2013-10-16,76,False
2013-10-17,78,False
2013-10-18,79,False
2013-10-19,39,False
2013-10-20,33,False
2013-10-21,80,False
2013-10-22,81,False
2013-10-23,83,False
2013-10-24,90,False
2013-10-25,82,False
2013-10-26,35,False
2013-10-27,39,False
2013-10-28,90,False
2013-10-29,88,False
2013-10-30,85,False
2013-10-31,78,False
2013-11-01,65,False
2013-11-02,32,False
2013-11-03,33,False
2013-11-04,72,False
2013-11-05,82,False
2013-11-06,88,False
