date,Symantec,isPartial
2011-11-15,71,False
2011-11-16,76,False
2011-11-17,73,False
2011-11-18,71,False
2011-11-19,35,False
2011-11-20,36,False
2011-11-21,69,False
2011-11-22,75,False
2011-11-23,65,False
2011-11-24,65,False
2011-11-25,56,False
2011-11-26,33,False
2011-11-27,29,False
2011-11-28,59,False
2011-11-29,65,False
2011-11-30,59,False
2011-12-01,73,False
2011-12-02,68,False
2011-12-03,39,False
2011-12-04,35,False
2011-12-05,62,False
2011-12-06,62,False
2011-12-07,64,False
2011-12-08,72,False
2011-12-09,59,False
2011-12-10,30,False
2011-12-11,32,False
2011-12-12,59,False
2011-12-13,65,False
2011-12-14,67,False
2011-12-15,68,False
2011-12-16,60,False
2011-12-17,33,False
2011-12-18,31,False
2011-12-19,66,False
2011-12-20,64,False
2011-12-21,71,False
2011-12-22,55,False
2011-12-23,51,False
2011-12-24,36,False
2011-12-25,35,False
2011-12-26,43,False
2011-12-27,58,False
2011-12-28,55,False
2011-12-29,54,False
2011-12-30,49,False
2011-12-31,32,False
2012-01-01,30,False
2012-01-02,45,False
2012-01-03,53,False
2012-01-04,65,False
2012-01-05,68,False
2012-01-06,62,False
2012-01-07,38,False
2012-01-08,36,False
2012-01-09,64,False
2012-01-10,73,False
2012-01-11,68,False
2012-01-12,77,False
2012-01-13,61,False
2012-01-14,31,False
2012-01-15,29,False
2012-01-16,65,False
2012-01-17,77,False
2012-01-18,75,False
2012-01-19,76,False
2012-01-20,55,False
2012-01-21,36,False
2012-01-22,26,False
2012-01-23,64,False
2012-01-24,62,False
2012-01-25,71,False
2012-01-26,65,False
