date,Symantec,isPartial
2013-01-29,85,False
2013-01-30,89,False
2013-01-31,88,False
2013-02-01,80,False
2013-02-02,40,False
2013-02-03,39,False
2013-02-04,79,False
2013-02-05,86,False
2013-02-06,93,False
2013-02-07,91,False
2013-02-08,79,False
2013-02-09,42,False
2013-02-10,36,False
2013-02-11,76,False
2013-02-12,82,False
2013-02-13,91,False
2013-02-14,95,False
2013-02-15,75,False
2013-02-16,36,False
2013-02-17,40,False
2013-02-18,75,False
2013-02-19,86,False
2013-02-20,90,False
2013-02-21,87,False
2013-02-22,71,False
2013-02-23,44,False
2013-02-24,38,False
2013-02-25,88,False
2013-02-26,87,False
2013-02-27,87,False
2013-02-28,86,False
2013-03-01,75,False
2013-03-02,42,False
2013-03-03,38,False
2013-03-04,84,False
2013-03-05,89,False
2013-03-06,85,False
2013-03-07,83,False
2013-03-08,82,False
2013-03-09,37,False
2013-03-10,36,False
2013-03-11,80,False
2013-03-12,89,False
2013-03-13,81,False
2013-03-14,82,False
2013-03-15,75,False
2013-03-16,40,False
2013-03-17,37,False
2013-03-18,78,False
2013-03-19,88,False
2013-03-20,88,False
2013-03-21,89,False
2013-03-22,80,False
2013-03-23,38,False
2013-03-24,31,False
2013-03-25,80,False
2013-03-26,87,False
2013-03-27,88,False
2013-03-28,79,False
2013-03-29,62,False
2013-03-30,34,False
2013-03-31,33,False
2013-04-01,64,False
2013-04-02,77,False
2013-04-03,78,False
2013-04-04,83,False
2013-04-05,71,False
2013-04-06,37,False
2013-04-07,36,False
2013-04-08,86,False
2013-04-09,86,False
2013-04-10,79,False
2013-04-11,84,False
2013-04-12,78,False
2013-04-13,38,False
2013-04-14,35,False
2013-04-15,78,False
2013-04-16,83,False
2013-04-17,79,False
2013-04-18,80,False
2013-04-19,73,False
2013-04-20,35,False
2013-04-21,33,False
2013-04-22,79,False
2013-04-23,91,False
2013-04-24,84,False
2013-04-25,77,False
2013-04-26,77,False
2013-04-27,35,False
2013-04-28,30,False
2013-04-29,72,False
2013-04-30,84,False
2013-05-01,60,False
2013-05-02,68,False
2013-05-03,67,False
2013-05-04,32,False
2013-05-05,31,False
2013-05-06,72,False
2013-05-07,79,False
2013-05-08,81,False
2013-05-09,74,False
2013-05-10,73,False
2013-05-11,30,False
2013-05-12,29,False
2013-05-13,80,False
2013-05-14,85,False
2013-05-15,73,False
2013-05-16,77,False
2013-05-17,70,False
2013-05-18,36,False
2013-05-19,29,False
2013-05-20,72,False
2013-05-21,86,False
2013-05-22,77,False
2013-05-23,76,False
2013-05-24,68,False
2013-05-25,32,False
2013-05-26,29,False
2013-05-27,60,False
2013-05-28,78,False
2013-05-29,70,False
2013-05-30,75,False
2013-05-31,64,False
2013-06-01,30,False
2013-06-02,33,False
2013-06-03,70,False
2013-06-04,71,False
2013-06-05,76,False
2013-06-06,77,False
2013-06-07,70,False
2013-06-08,30,False
2013-06-09,31,False
2013-06-10,71,False
2013-06-11,75,False
2013-06-12,73,False
2013-06-13,85,False
2013-06-14,75,False
2013-06-15,37,False
2013-06-16,35,False
2013-06-17,80,False
2013-06-18,84,False
2013-06-19,75,False
2013-06-20,82,False
2013-06-21,71,False
2013-06-22,30,False
2013-06-23,26,False
2013-06-24,74,False
2013-06-25,69,False
2013-06-26,75,False
2013-06-27,77,False
2013-06-28,64,False
2013-06-29,29,False
