date,Symantec,isPartial
2015-09-28,67,False
2015-09-29,73,False
2015-09-30,72,False
2015-10-01,70,False
2015-10-02,76,False
2015-10-03,31,False
2015-10-04,30,False
2015-10-05,72,False
2015-10-06,74,False
2015-10-07,81,False
2015-10-08,83,False
2015-10-09,60,False
2015-10-10,29,False
2015-10-11,26,False
2015-10-12,66,False
2015-10-13,82,False
2015-10-14,71,False
2015-10-15,67,False
2015-10-16,59,False
2015-10-17,29,False
2015-10-18,20,False
2015-10-19,69,False
2015-10-20,62,False
2015-10-21,76,False
2015-10-22,75,False
2015-10-23,61,False
2015-10-24,25,False
2015-10-25,28,False
2015-10-26,65,False
2015-10-27,83,False
2015-10-28,74,False
2015-10-29,75,False
2015-10-30,69,False
2015-10-31,31,False
2015-11-01,23,False
2015-11-02,67,False
2015-11-03,71,False
2015-11-04,67,False
2015-11-05,69,False
2015-11-06,71,False
2015-11-07,34,False
2015-11-08,23,False
2015-11-09,63,False
2015-11-10,65,False
2015-11-11,61,False
2015-11-12,68,False
2015-11-13,57,False
2015-11-14,30,False
2015-11-15,30,False
2015-11-16,66,False
2015-11-17,63,False
2015-11-18,69,False
2015-11-19,72,False
2015-11-20,63,False
2015-11-21,31,False
2015-11-22,24,False
2015-11-23,59,False
2015-11-24,72,False
2015-11-25,58,False
2015-11-26,56,False
2015-11-27,53,False
2015-11-28,26,False
2015-11-29,24,False
2015-11-30,63,False
2015-12-01,75,False
2015-12-02,63,False
2015-12-03,68,False
2015-12-04,59,False
2015-12-05,28,False
2015-12-06,25,False
2015-12-07,70,False
2015-12-08,72,False
2015-12-09,79,False
2015-12-10,69,False
2015-12-11,65,False
2015-12-12,29,False
2015-12-13,30,False
2015-12-14,74,False
2015-12-15,73,False
2015-12-16,74,False
2015-12-17,65,False
2015-12-18,56,False
2015-12-19,28,False
2015-12-20,25,False
2015-12-21,63,False
2015-12-22,66,False
2015-12-23,53,False
2015-12-24,41,False
2015-12-25,31,False
2015-12-26,27,False
