date,Ctrip,isPartial
2015-02-28,63,False
2015-03-01,60,False
2015-03-02,60,False
2015-03-03,62,False
2015-03-04,57,False
2015-03-05,83,False
2015-03-06,62,False
2015-03-07,39,False
2015-03-08,41,False
2015-03-09,71,False
2015-03-10,71,False
2015-03-11,100,False
2015-03-12,76,False
2015-03-13,65,False
2015-03-14,36,False
2015-03-15,52,False
2015-03-16,76,False
2015-03-17,92,False
2015-03-18,62,False
2015-03-19,60,False
2015-03-20,87,False
2015-03-21,43,False
2015-03-22,57,False
2015-03-23,88,False
2015-03-24,100,False
2015-03-25,89,False
2015-03-26,75,False
2015-03-27,61,False
2015-03-28,63,False
2015-03-29,53,False
2015-03-30,87,False
2015-03-31,79,False
2015-04-01,58,False
2015-04-02,83,False
2015-04-03,65,False
2015-04-04,43,False
2015-04-05,37,False
2015-04-06,58,False
2015-04-07,52,False
2015-04-08,65,False
2015-04-09,73,False
2015-04-10,46,False
