date,Ctrip,isPartial
2014-10-11,39,False
2014-10-12,38,False
2014-10-13,67,False
2014-10-14,41,False
2014-10-15,42,False
2014-10-16,64,False
2014-10-17,48,False
2014-10-18,22,False
2014-10-19,33,False
2014-10-20,45,False
2014-10-21,61,False
2014-10-22,53,False
2014-10-23,55,False
2014-10-24,48,False
2014-10-25,48,False
2014-10-26,37,False
2014-10-27,33,False
2014-10-28,61,False
2014-10-29,52,False
2014-10-30,45,False
2014-10-31,48,False
2014-11-01,60,False
2014-11-02,33,False
2014-11-03,47,False
2014-11-04,52,False
2014-11-05,43,False
2014-11-06,58,False
2014-11-07,77,False
2014-11-08,51,False
2014-11-09,52,False
2014-11-10,37,False
2014-11-11,45,False
2014-11-12,66,False
2014-11-13,45,False
2014-11-14,30,False
2014-11-15,32,False
2014-11-16,23,False
2014-11-17,46,False
2014-11-18,54,False
2014-11-19,54,False
2014-11-20,48,False
2014-11-21,43,False
2014-11-22,27,False
2014-11-23,45,False
2014-11-24,62,False
2014-11-25,54,False
2014-11-26,39,False
2014-11-27,47,False
2014-11-28,39,False
2014-11-29,32,False
2014-11-30,36,False
2014-12-01,45,False
