date,Ctrip,isPartial
2013-08-07,46,False
2013-08-08,59,False
2013-08-09,68,False
2013-08-10,51,False
2013-08-11,58,False
2013-08-12,99,False
2013-08-13,61,False
2013-08-14,62,False
2013-08-15,63,False
2013-08-16,68,False
2013-08-17,39,False
2013-08-18,68,False
2013-08-19,70,False
2013-08-20,83,False
2013-08-21,67,False
2013-08-22,68,False
2013-08-23,64,False
2013-08-24,27,False
2013-08-25,51,False
2013-08-26,68,False
2013-08-27,92,False
2013-08-28,62,False
2013-08-29,69,False
2013-08-30,49,False
2013-08-31,54,False
2013-09-01,52,False
2013-09-02,58,False
2013-09-03,78,False
2013-09-04,62,False
2013-09-05,73,False
2013-09-06,65,False
2013-09-07,53,False
2013-09-08,44,False
2013-09-09,52,False
2013-09-10,89,False
2013-09-11,77,False
2013-09-12,50,False
2013-09-13,84,False
2013-09-14,54,False
2013-09-15,63,False
2013-09-16,100,False
2013-09-17,66,False
2013-09-18,82,False
2013-09-19,56,False
2013-09-20,50,False
2013-09-21,66,False
2013-09-22,63,False
2013-09-23,65,False
2013-09-24,81,False
2013-09-25,85,False
2013-09-26,71,False
2013-09-27,55,False
2013-09-28,65,False
2013-09-29,63,False
2013-09-30,88,False
2013-10-01,53,False
2013-10-02,63,False
2013-10-03,65,False
2013-10-04,61,False
2013-10-05,48,False
2013-10-06,55,False
2013-10-07,82,False
2013-10-08,75,False
2013-10-09,77,False
2013-10-10,85,False
2013-10-11,84,False
2013-10-12,52,False
2013-10-13,56,False
2013-10-14,73,False
2013-10-15,84,False
2013-10-16,75,False
2013-10-17,61,False
2013-10-18,70,False
2013-10-19,28,False
2013-10-20,68,False
2013-10-21,83,False
2013-10-22,56,False
2013-10-23,80,False
2013-10-24,81,False
2013-10-25,60,False
2013-10-26,59,False
2013-10-27,52,False
2013-10-28,70,False
2013-10-29,66,False
2013-10-30,80,False
2013-10-31,85,False
2013-11-01,57,False
2013-11-02,56,False
2013-11-03,44,False
2013-11-04,51,False
2013-11-05,69,False
2013-11-06,85,False
