date,DENTSPLY,isPartial
2015-11-29,11,False
2015-11-30,28,False
2015-12-01,35,False
2015-12-02,28,False
2015-12-03,27,False
2015-12-04,32,False
2015-12-05,8,False
2015-12-06,8,False
2015-12-07,26,False
2015-12-08,23,False
2015-12-09,21,False
2015-12-10,31,False
2015-12-11,28,False
2015-12-12,4,False
2015-12-13,9,False
2015-12-14,21,False
2015-12-15,19,False
2015-12-16,28,False
2015-12-17,26,False
2015-12-18,22,False
2015-12-19,10,False
2015-12-20,10,False
2015-12-21,15,False
2015-12-22,19,False
2015-12-23,16,False
2015-12-24,9,False
2015-12-25,7,False
2015-12-26,0,False
2015-12-27,4,False
2015-12-28,13,False
2015-12-29,20,False
2015-12-30,13,False
2015-12-31,6,False
2016-01-01,5,False
2016-01-02,3,False
2016-01-03,4,False
2016-01-04,9,False
2016-01-05,15,False
2016-01-06,37,False
2016-01-07,9,False
2016-01-08,13,False
2016-01-09,10,False
2016-01-10,13,False
2016-01-11,26,False
2016-01-12,30,False
2016-01-13,29,False
2016-01-14,29,False
2016-01-15,12,False
2016-01-16,10,False
2016-01-17,7,False
2016-01-18,30,False
2016-01-19,15,False
2016-01-20,25,False
2016-01-21,24,False
2016-01-22,24,False
2016-01-23,10,False
2016-01-24,16,False
2016-01-25,20,False
2016-01-26,25,False
2016-01-27,20,False
2016-01-28,15,False
2016-01-29,21,False
2016-01-30,13,False
2016-01-31,3,False
2016-02-01,27,False
2016-02-02,26,False
2016-02-03,17,False
2016-02-04,21,False
2016-02-05,25,False
2016-02-06,6,False
2016-02-07,4,False
2016-02-08,20,False
2016-02-09,19,False
2016-02-10,24,False
2016-02-11,29,False
2016-02-12,18,False
2016-02-13,4,False
2016-02-14,11,False
2016-02-15,21,False
2016-02-16,29,False
2016-02-17,20,False
2016-02-18,20,False
2016-02-19,21,False
2016-02-20,16,False
2016-02-21,13,False
2016-02-22,19,False
2016-02-23,27,False
2016-02-24,29,False
2016-02-25,26,False
2016-02-26,14,False
2016-02-27,8,False
2016-02-28,8,False
2016-02-29,20,False
2016-03-01,30,False
2016-03-02,25,False
2016-03-03,38,False
2016-03-04,23,False
2016-03-05,6,False
2016-03-06,8,False
2016-03-07,26,False
2016-03-08,29,False
2016-03-09,21,False
2016-03-10,25,False
2016-03-11,17,False
2016-03-12,10,False
2016-03-13,8,False
2016-03-14,30,False
2016-03-15,26,False
2016-03-16,32,False
2016-03-17,30,False
2016-03-18,18,False
2016-03-19,13,False
2016-03-20,8,False
2016-03-21,26,False
2016-03-22,27,False
2016-03-23,28,False
2016-03-24,13,False
2016-03-25,10,False
2016-03-26,15,False
2016-03-27,6,False
2016-03-28,18,False
2016-03-29,26,False
2016-03-30,28,False
2016-03-31,19,False
2016-04-01,20,False
2016-04-02,14,False
2016-04-03,11,False
2016-04-04,18,False
2016-04-05,25,False
2016-04-06,30,False
2016-04-07,25,False
2016-04-08,20,False
2016-04-09,6,False
2016-04-10,6,False
2016-04-11,37,False
2016-04-12,31,False
2016-04-13,32,False
2016-04-14,26,False
2016-04-15,23,False
2016-04-16,9,False
2016-04-17,3,False
2016-04-18,17,False
2016-04-19,30,False
2016-04-20,25,False
2016-04-21,18,False
2016-04-22,21,False
2016-04-23,14,False
2016-04-24,14,False
2016-04-25,23,False
2016-04-26,26,False
2016-04-27,33,False
2016-04-28,33,False
2016-04-29,29,False
2016-04-30,13,False
2016-05-01,16,False
2016-05-02,18,False
2016-05-03,18,False
2016-05-04,31,False
