date,DENTSPLY,isPartial
2014-09-30,85,False
2014-10-01,61,False
2014-10-02,69,False
2014-10-03,43,False
2014-10-04,15,False
2014-10-05,25,False
2014-10-06,54,False
2014-10-07,81,False
2014-10-08,61,False
2014-10-09,73,False
2014-10-10,51,False
2014-10-11,19,False
2014-10-12,19,False
2014-10-13,66,False
2014-10-14,87,False
2014-10-15,56,False
2014-10-16,54,False
2014-10-17,54,False
2014-10-18,17,False
2014-10-19,35,False
2014-10-20,61,False
2014-10-21,77,False
2014-10-22,53,False
2014-10-23,83,False
2014-10-24,50,False
2014-10-25,12,False
2014-10-26,16,False
2014-10-27,78,False
2014-10-28,57,False
2014-10-29,66,False
2014-10-30,73,False
2014-10-31,57,False
2014-11-01,29,False
2014-11-02,24,False
2014-11-03,51,False
2014-11-04,67,False
2014-11-05,60,False
2014-11-06,94,False
2014-11-07,49,False
2014-11-08,28,False
2014-11-09,16,False
2014-11-10,65,False
2014-11-11,56,False
2014-11-12,76,False
2014-11-13,71,False
2014-11-14,67,False
2014-11-15,22,False
2014-11-16,21,False
2014-11-17,81,False
2014-11-18,83,False
2014-11-19,62,False
2014-11-20,70,False
2014-11-21,65,False
2014-11-22,34,False
2014-11-23,19,False
2014-11-24,81,False
2014-11-25,50,False
2014-11-26,73,False
2014-11-27,51,False
2014-11-28,55,False
2014-11-29,12,False
2014-11-30,13,False
2014-12-01,57,False
