date,DENTSPLY,isPartial
2013-07-13,12,False
2013-07-14,18,False
2013-07-15,55,False
2013-07-16,56,False
2013-07-17,61,False
2013-07-18,65,False
2013-07-19,53,False
2013-07-20,19,False
2013-07-21,30,False
2013-07-22,67,False
2013-07-23,61,False
2013-07-24,90,False
2013-07-25,50,False
2013-07-26,59,False
2013-07-27,18,False
2013-07-28,11,False
2013-07-29,52,False
2013-07-30,64,False
2013-07-31,62,False
2013-08-01,76,False
2013-08-02,44,False
2013-08-03,11,False
2013-08-04,30,False
2013-08-05,47,False
2013-08-06,68,False
2013-08-07,51,False
2013-08-08,64,False
2013-08-09,42,False
2013-08-10,18,False
2013-08-11,18,False
2013-08-12,43,False
2013-08-13,50,False
2013-08-14,80,False
2013-08-15,65,False
2013-08-16,34,False
2013-08-17,18,False
2013-08-18,16,False
2013-08-19,63,False
2013-08-20,79,False
2013-08-21,77,False
2013-08-22,66,False
2013-08-23,33,False
2013-08-24,13,False
2013-08-25,24,False
2013-08-26,59,False
2013-08-27,66,False
2013-08-28,69,False
2013-08-29,58,False
2013-08-30,55,False
2013-08-31,17,False
2013-09-01,19,False
2013-09-02,51,False
2013-09-03,62,False
2013-09-04,66,False
2013-09-05,60,False
2013-09-06,62,False
2013-09-07,24,False
2013-09-08,19,False
2013-09-09,61,False
2013-09-10,74,False
2013-09-11,65,False
2013-09-12,62,False
2013-09-13,70,False
2013-09-14,19,False
2013-09-15,27,False
2013-09-16,78,False
2013-09-17,66,False
2013-09-18,76,False
2013-09-19,53,False
2013-09-20,45,False
2013-09-21,21,False
2013-09-22,16,False
2013-09-23,56,False
2013-09-24,76,False
2013-09-25,67,False
2013-09-26,67,False
2013-09-27,69,False
2013-09-28,17,False
2013-09-29,29,False
2013-09-30,60,False
2013-10-01,72,False
2013-10-02,67,False
2013-10-03,62,False
2013-10-04,44,False
2013-10-05,12,False
2013-10-06,20,False
2013-10-07,64,False
2013-10-08,78,False
2013-10-09,56,False
2013-10-10,76,False
2013-10-11,48,False
2013-10-12,13,False
2013-10-13,25,False
2013-10-14,66,False
2013-10-15,66,False
2013-10-16,69,False
2013-10-17,66,False
2013-10-18,49,False
2013-10-19,17,False
2013-10-20,39,False
2013-10-21,91,False
2013-10-22,82,False
2013-10-23,77,False
2013-10-24,68,False
2013-10-25,49,False
2013-10-26,25,False
2013-10-27,28,False
2013-10-28,61,False
2013-10-29,74,False
2013-10-30,74,False
2013-10-31,52,False
2013-11-01,55,False
2013-11-02,29,False
2013-11-03,6,False
2013-11-04,72,False
2013-11-05,66,False
2013-11-06,67,False
