date,DENTSPLY,isPartial
2016-05-14,28,False
2016-05-15,24,False
2016-05-16,54,False
2016-05-17,65,False
2016-05-18,62,False
2016-05-19,70,False
2016-05-20,73,False
2016-05-21,7,False
2016-05-22,35,False
2016-05-23,45,False
2016-05-24,72,False
2016-05-25,51,False
2016-05-26,57,False
2016-05-27,26,False
2016-05-28,11,False
2016-05-29,46,False
2016-05-30,37,False
2016-05-31,60,False
2016-06-01,88,False
2016-06-02,58,False
2016-06-03,60,False
2016-06-04,28,False
2016-06-05,35,False
2016-06-06,79,False
2016-06-07,63,False
2016-06-08,81,False
2016-06-09,74,False
2016-06-10,47,False
2016-06-11,35,False
2016-06-12,17,False
2016-06-13,83,False
2016-06-14,59,False
2016-06-15,69,False
2016-06-16,48,False
2016-06-17,60,False
2016-06-18,25,False
2016-06-19,11,False
2016-06-20,61,False
2016-06-21,51,False
2016-06-22,81,False
2016-06-23,66,False
2016-06-24,71,False
2016-06-25,29,False
2016-06-26,14,False
2016-06-27,75,False
2016-06-28,70,False
2016-06-29,83,False
2016-06-30,69,False
2016-07-01,36,False
2016-07-02,18,False
2016-07-03,7,False
2016-07-04,42,False
2016-07-05,65,False
2016-07-06,55,False
2016-07-07,49,False
2016-07-08,51,False
2016-07-09,11,False
2016-07-10,11,False
2016-07-11,51,False
2016-07-12,64,False
2016-07-13,61,False
2016-07-14,43,False
2016-07-15,50,False
2016-07-16,7,False
2016-07-17,30,False
2016-07-18,74,False
2016-07-19,75,False
2016-07-20,39,False
2016-07-21,58,False
2016-07-22,79,False
2016-07-23,22,False
2016-07-24,26,False
2016-07-25,67,False
2016-07-26,44,False
2016-07-27,54,False
2016-07-28,58,False
2016-07-29,61,False
2016-07-30,15,False
2016-07-31,15,False
2016-08-01,38,False
2016-08-02,71,False
2016-08-03,45,False
2016-08-04,78,False
2016-08-05,51,False
2016-08-06,12,False
2016-08-07,16,False
2016-08-08,53,False
2016-08-09,78,False
2016-08-10,53,False
2016-08-11,58,False
2016-08-12,56,False
2016-08-13,16,False
2016-08-14,20,False
2016-08-15,42,False
2016-08-16,74,False
2016-08-17,68,False
2016-08-18,69,False
2016-08-19,64,False
2016-08-20,11,False
2016-08-21,15,False
2016-08-22,60,False
2016-08-23,57,False
2016-08-24,39,False
2016-08-25,55,False
2016-08-26,66,False
2016-08-27,22,False
2016-08-28,22,False
2016-08-29,43,False
2016-08-30,47,False
2016-08-31,66,False
2016-09-01,44,False
2016-09-02,58,False
2016-09-03,18,False
2016-09-04,29,False
2016-09-05,51,False
2016-09-06,56,False
2016-09-07,54,False
2016-09-08,38,False
2016-09-09,53,False
2016-09-10,15,False
2016-09-11,7,False
