date,DENTSPLY,isPartial
2016-12-15,55,False
2016-12-16,48,False
2016-12-17,23,False
2016-12-18,23,False
2016-12-19,41,False
2016-12-20,38,False
2016-12-21,57,False
2016-12-22,64,False
2016-12-23,29,False
2016-12-24,14,False
2016-12-25,15,False
2016-12-26,19,False
2016-12-27,39,False
2016-12-28,33,False
2016-12-29,30,False
2016-12-30,10,False
2016-12-31,7,False
2017-01-01,11,False
2017-01-02,42,False
2017-01-03,35,False
2017-01-04,72,False
2017-01-05,43,False
2017-01-06,50,False
2017-01-07,13,False
2017-01-08,19,False
2017-01-09,33,False
2017-01-10,58,False
2017-01-11,58,False
2017-01-12,39,False
2017-01-13,65,False
2017-01-14,38,False
2017-01-15,16,False
2017-01-16,63,False
2017-01-17,54,False
2017-01-18,49,False
2017-01-19,55,False
2017-01-20,37,False
2017-01-21,22,False
2017-01-22,18,False
2017-01-23,30,False
2017-01-24,73,False
2017-01-25,63,False
2017-01-26,72,False
2017-01-27,57,False
2017-01-28,28,False
2017-01-29,12,False
2017-01-30,53,False
2017-01-31,49,False
2017-02-01,53,False
2017-02-02,74,False
2017-02-03,50,False
2017-02-04,15,False
2017-02-05,9,False
2017-02-06,75,False
2017-02-07,85,False
2017-02-08,61,False
2017-02-09,74,False
2017-02-10,56,False
2017-02-11,34,False
2017-02-12,22,False
2017-02-13,61,False
2017-02-14,71,False
2017-02-15,79,False
2017-02-16,51,False
2017-02-17,68,False
2017-02-18,25,False
2017-02-19,24,False
2017-02-20,54,False
2017-02-21,72,False
2017-02-22,56,False
2017-02-23,57,False
2017-02-24,48,False
2017-02-25,25,False
2017-02-26,21,False
2017-02-27,71,False
2017-02-28,50,False
2017-03-01,64,False
2017-03-02,55,False
2017-03-03,55,False
2017-03-04,33,False
2017-03-05,21,False
2017-03-06,64,False
2017-03-07,56,False
2017-03-08,48,False
2017-03-09,72,False
2017-03-10,61,False
2017-03-11,37,False
2017-03-12,29,False
2017-03-13,60,False
2017-03-14,88,False
2017-03-15,58,False
2017-03-16,99,False
2017-03-17,57,False
2017-03-18,31,False
2017-03-19,18,False
2017-03-20,59,False
2017-03-21,62,False
2017-03-22,53,False
2017-03-23,95,False
2017-03-24,55,False
2017-03-25,35,False
2017-03-26,28,False
2017-03-27,65,False
2017-03-28,100,False
2017-03-29,98,False
2017-03-30,30,False
2017-03-31,45,False
2017-04-01,16,False
2017-04-02,34,False
2017-04-03,78,False
2017-04-04,54,False
2017-04-05,48,False
2017-04-06,54,False
2017-04-07,56,False
2017-04-08,19,False
2017-04-09,19,False
2017-04-10,63,False
2017-04-11,52,False
2017-04-12,63,False
2017-04-13,66,False
2017-04-14,40,False
2017-04-15,19,False
2017-04-16,13,False
2017-04-17,40,False
2017-04-18,74,False
2017-04-19,51,False
2017-04-20,57,False
2017-04-21,62,False
2017-04-22,25,False
2017-04-23,24,False
2017-04-24,61,False
2017-04-25,57,False
2017-04-26,69,False
2017-04-27,62,False
2017-04-28,56,False
2017-04-29,13,False
2017-04-30,25,False
2017-05-01,57,False
2017-05-02,67,False
2017-05-03,58,False
2017-05-04,75,False
2017-05-05,64,False
2017-05-06,16,False
2017-05-07,28,False
2017-05-08,46,False
2017-05-09,80,False
2017-05-10,70,False
2017-05-11,57,False
2017-05-12,54,False
2017-05-13,22,False
2017-05-14,29,False
2017-05-15,51,False
2017-05-16,80,False
2017-05-17,52,False
2017-05-18,92,False
2017-05-19,69,False
2017-05-20,24,False
2017-05-21,10,False
2017-05-22,69,False
2017-05-23,47,False
2017-05-24,64,False
2017-05-25,44,False
2017-05-26,46,False
2017-05-27,14,False
2017-05-28,17,False
2017-05-29,36,False
