date,Apple,isPartial
2017-01-25,52,False
2017-01-26,52,False
2017-01-27,52,False
2017-01-28,57,False
2017-01-29,57,False
2017-01-30,53,False
2017-01-31,55,False
2017-02-01,53,False
2017-02-02,54,False
2017-02-03,52,False
2017-02-04,53,False
2017-02-05,57,False
2017-02-06,50,False
2017-02-07,53,False
2017-02-08,51,False
2017-02-09,51,False
2017-02-10,53,False
2017-02-11,54,False
2017-02-12,55,False
2017-02-13,51,False
2017-02-14,50,False
2017-02-15,49,False
2017-02-16,51,False
2017-02-17,50,False
2017-02-18,53,False
2017-02-19,54,False
2017-02-20,51,False
2017-02-21,51,False
2017-02-22,50,False
2017-02-23,50,False
2017-02-24,51,False
2017-02-25,54,False
2017-02-26,54,False
2017-02-27,51,False
2017-02-28,51,False
2017-03-01,50,False
2017-03-02,50,False
2017-03-03,50,False
2017-03-04,50,False
2017-03-05,54,False
2017-03-06,51,False
2017-03-07,49,False
2017-03-08,47,False
2017-03-09,47,False
2017-03-10,48,False
2017-03-11,51,False
2017-03-12,52,False
2017-03-13,50,False
2017-03-14,50,False
2017-03-15,48,False
2017-03-16,46,False
2017-03-17,47,False
2017-03-18,52,False
2017-03-19,52,False
2017-03-20,50,False
2017-03-21,61,False
2017-03-22,56,False
2017-03-23,53,False
2017-03-24,57,False
2017-03-25,54,False
2017-03-26,55,False
2017-03-27,52,False
2017-03-28,55,False
2017-03-29,55,False
2017-03-30,52,False
2017-03-31,52,False
2017-04-01,54,False
2017-04-02,54,False
2017-04-03,51,False
2017-04-04,53,False
2017-04-05,51,False
2017-04-06,49,False
2017-04-07,46,False
2017-04-08,51,False
2017-04-09,53,False
2017-04-10,50,False
2017-04-11,49,False
2017-04-12,50,False
2017-04-13,51,False
2017-04-14,51,False
2017-04-15,53,False
2017-04-16,51,False
2017-04-17,53,False
2017-04-18,48,False
2017-04-19,51,False
2017-04-20,49,False
2017-04-21,48,False
2017-04-22,52,False
2017-04-23,50,False
2017-04-24,51,False
2017-04-25,50,False
2017-04-26,49,False
2017-04-27,48,False
2017-04-28,48,False
2017-04-29,51,False
2017-04-30,51,False
2017-05-01,53,False
2017-05-02,53,False
2017-05-03,52,False
2017-05-04,50,False
2017-05-05,49,False
2017-05-06,52,False
2017-05-07,50,False
2017-05-08,50,False
2017-05-09,50,False
2017-05-10,48,False
2017-05-11,49,False
2017-05-12,50,False
2017-05-13,52,False
2017-05-14,53,False
2017-05-15,52,False
2017-05-16,50,False
2017-05-17,50,False
2017-05-18,47,False
2017-05-19,47,False
2017-05-20,48,False
2017-05-21,51,False
2017-05-22,50,False
2017-05-23,47,False
2017-05-24,48,False
2017-05-25,47,False
2017-05-26,47,False
2017-05-27,48,False
2017-05-28,48,False
2017-05-29,49,False
