date,Apple,isPartial
2015-05-10,49,False
2015-05-11,47,False
2015-05-12,46,False
2015-05-13,45,False
2015-05-14,46,False
2015-05-15,46,False
2015-05-16,46,False
2015-05-17,47,False
2015-05-18,45,False
2015-05-19,46,False
2015-05-20,46,False
2015-05-21,45,False
2015-05-22,45,False
2015-05-23,48,False
2015-05-24,46,False
2015-05-25,45,False
2015-05-26,45,False
2015-05-27,46,False
2015-05-28,46,False
2015-05-29,46,False
2015-05-30,46,False
2015-05-31,48,False
2015-06-01,49,False
2015-06-02,47,False
2015-06-03,46,False
2015-06-04,46,False
2015-06-05,46,False
2015-06-06,47,False
2015-06-07,47,False
2015-06-08,67,False
2015-06-09,62,False
2015-06-10,52,False
2015-06-11,49,False
2015-06-12,49,False
2015-06-13,50,False
2015-06-14,51,False
2015-06-15,47,False
2015-06-16,45,False
2015-06-17,47,False
2015-06-18,45,False
2015-06-19,46,False
2015-06-20,50,False
2015-06-21,50,False
2015-06-22,52,False
2015-06-23,49,False
2015-06-24,47,False
2015-06-25,48,False
2015-06-26,52,False
2015-06-27,51,False
2015-06-28,50,False
2015-06-29,50,False
2015-06-30,64,False
2015-07-01,65,False
2015-07-02,57,False
2015-07-03,56,False
2015-07-04,57,False
2015-07-05,56,False
2015-07-06,51,False
2015-07-07,51,False
2015-07-08,51,False
2015-07-09,51,False
2015-07-10,49,False
2015-07-11,53,False
2015-07-12,52,False
2015-07-13,51,False
2015-07-14,51,False
2015-07-15,51,False
2015-07-16,49,False
2015-07-17,50,False
2015-07-18,52,False
2015-07-19,53,False
2015-07-20,50,False
2015-07-21,53,False
2015-07-22,53,False
2015-07-23,51,False
2015-07-24,48,False
2015-07-25,50,False
2015-07-26,50,False
2015-07-27,49,False
2015-07-28,48,False
2015-07-29,47,False
2015-07-30,47,False
2015-07-31,49,False
2015-08-01,48,False
2015-08-02,51,False
2015-08-03,49,False
2015-08-04,50,False
2015-08-05,49,False
2015-08-06,47,False
2015-08-07,50,False
2015-08-08,51,False
2015-08-09,51,False
2015-08-10,51,False
2015-08-11,51,False
2015-08-12,48,False
2015-08-13,48,False
2015-08-14,50,False
2015-08-15,52,False
2015-08-16,52,False
2015-08-17,52,False
2015-08-18,52,False
