date,JB Hunt,isPartial
2012-12-10,49,False
2012-12-11,50,False
2012-12-12,57,False
2012-12-13,39,False
2012-12-14,39,False
2012-12-15,19,False
2012-12-16,19,False
2012-12-17,34,False
2012-12-18,35,False
2012-12-19,62,False
2012-12-20,56,False
2012-12-21,21,False
2012-12-22,24,False
2012-12-23,16,False
2012-12-24,16,False
2012-12-25,25,False
2012-12-26,36,False
2012-12-27,54,False
2012-12-28,28,False
2012-12-29,27,False
2012-12-30,20,False
2012-12-31,20,False
2013-01-01,37,False
2013-01-02,58,False
2013-01-03,64,False
2013-01-04,36,False
2013-01-05,18,False
2013-01-06,18,False
2013-01-07,61,False
2013-01-08,34,False
2013-01-09,67,False
2013-01-10,40,False
2013-01-11,60,False
2013-01-12,29,False
2013-01-13,25,False
2013-01-14,60,False
2013-01-15,33,False
2013-01-16,66,False
2013-01-17,33,False
2013-01-18,31,False
2013-01-19,25,False
2013-01-20,38,False
2013-01-21,21,False
2013-01-22,53,False
2013-01-23,60,False
2013-01-24,39,False
2013-01-25,56,False
2013-01-26,28,False
2013-01-27,32,False
2013-01-28,35,False
2013-01-29,39,False
2013-01-30,47,False
2013-01-31,45,False
2013-02-01,47,False
2013-02-02,35,False
2013-02-03,24,False
2013-02-04,30,False
2013-02-05,45,False
2013-02-06,45,False
2013-02-07,64,False
2013-02-08,16,False
2013-02-09,18,False
2013-02-10,25,False
2013-02-11,36,False
2013-02-12,52,False
2013-02-13,51,False
2013-02-14,40,False
2013-02-15,35,False
2013-02-16,28,False
2013-02-17,7,False
2013-02-18,21,False
2013-02-19,41,False
