date,JB Hunt,isPartial
2014-07-26,30,False
2014-07-27,21,False
2014-07-28,35,False
2014-07-29,70,False
2014-07-30,49,False
2014-07-31,64,False
2014-08-01,55,False
2014-08-02,25,False
2014-08-03,25,False
2014-08-04,45,False
2014-08-05,80,False
2014-08-06,77,False
2014-08-07,40,False
2014-08-08,55,False
2014-08-09,34,False
2014-08-10,29,False
2014-08-11,66,False
2014-08-12,58,False
2014-08-13,41,False
2014-08-14,53,False
2014-08-15,45,False
2014-08-16,29,False
2014-08-17,29,False
2014-08-18,42,False
2014-08-19,48,False
2014-08-20,41,False
2014-08-21,65,False
2014-08-22,64,False
2014-08-23,37,False
2014-08-24,36,False
2014-08-25,64,False
2014-08-26,43,False
2014-08-27,43,False
2014-08-28,100,False
2014-08-29,42,False
2014-08-30,24,False
2014-08-31,20,False
2014-09-01,20,False
2014-09-02,32,False
2014-09-03,49,False
2014-09-04,50,False
2014-09-05,48,False
2014-09-06,28,False
2014-09-07,27,False
2014-09-08,29,False
2014-09-09,45,False
2014-09-10,52,False
2014-09-11,56,False
2014-09-12,41,False
2014-09-13,8,False
2014-09-14,27,False
2014-09-15,29,False
2014-09-16,46,False
2014-09-17,36,False
2014-09-18,39,False
2014-09-19,37,False
2014-09-20,27,False
2014-09-21,27,False
2014-09-22,38,False
2014-09-23,45,False
2014-09-24,45,False
2014-09-25,56,False
2014-09-26,45,False
2014-09-27,20,False
2014-09-28,12,False
2014-09-29,42,False
2014-09-30,49,False
2014-10-01,52,False
2014-10-02,43,False
2014-10-03,52,False
2014-10-04,24,False
2014-10-05,23,False
2014-10-06,58,False
2014-10-07,55,False
2014-10-08,45,False
2014-10-09,75,False
2014-10-10,44,False
2014-10-11,16,False
2014-10-12,23,False
2014-10-13,57,False
2014-10-14,35,False
2014-10-15,74,False
2014-10-16,67,False
2014-10-17,43,False
2014-10-18,35,False
2014-10-19,38,False
2014-10-20,57,False
2014-10-21,44,False
2014-10-22,44,False
2014-10-23,91,False
2014-10-24,60,False
2014-10-25,31,False
2014-10-26,26,False
2014-10-27,37,False
2014-10-28,47,False
2014-10-29,57,False
2014-10-30,49,False
2014-10-31,47,False
2014-11-01,38,False
2014-11-02,34,False
2014-11-03,32,False
2014-11-04,59,False
2014-11-05,37,False
2014-11-06,41,False
2014-11-07,27,False
2014-11-08,23,False
2014-11-09,29,False
2014-11-10,76,False
2014-11-11,32,False
2014-11-12,50,False
2014-11-13,59,False
2014-11-14,48,False
2014-11-15,33,False
2014-11-16,40,False
2014-11-17,52,False
2014-11-18,71,False
2014-11-19,42,False
2014-11-20,64,False
2014-11-21,39,False
2014-11-22,33,False
2014-11-23,36,False
2014-11-24,53,False
2014-11-25,43,False
2014-11-26,35,False
2014-11-27,36,False
2014-11-28,10,False
2014-11-29,33,False
2014-11-30,32,False
2014-12-01,39,False
