date,JB Hunt,isPartial
2016-09-28,40,False
2016-09-29,30,False
2016-09-30,28,False
2016-10-01,26,False
2016-10-02,22,False
2016-10-03,36,False
2016-10-04,59,False
2016-10-05,50,False
2016-10-06,74,False
2016-10-07,51,False
2016-10-08,27,False
2016-10-09,19,False
2016-10-10,43,False
2016-10-11,36,False
2016-10-12,60,False
2016-10-13,73,False
2016-10-14,31,False
2016-10-15,23,False
2016-10-16,23,False
2016-10-17,62,False
2016-10-18,58,False
2016-10-19,53,False
2016-10-20,65,False
2016-10-21,31,False
2016-10-22,38,False
2016-10-23,61,False
2016-10-24,64,False
2016-10-25,59,False
2016-10-26,53,False
2016-10-27,47,False
2016-10-28,55,False
2016-10-29,39,False
2016-10-30,38,False
2016-10-31,51,False
2016-11-01,43,False
2016-11-02,63,False
2016-11-03,36,False
2016-11-04,61,False
2016-11-05,42,False
2016-11-06,33,False
2016-11-07,42,False
2016-11-08,61,False
2016-11-09,57,False
2016-11-10,83,False
2016-11-11,41,False
2016-11-12,26,False
2016-11-13,18,False
2016-11-14,49,False
2016-11-15,72,False
2016-11-16,62,False
2016-11-17,43,False
2016-11-18,47,False
2016-11-19,33,False
2016-11-20,15,False
2016-11-21,54,False
2016-11-22,25,False
2016-11-23,29,False
2016-11-24,13,False
2016-11-25,20,False
2016-11-26,29,False
2016-11-27,43,False
2016-11-28,64,False
2016-11-29,47,False
2016-11-30,56,False
2016-12-01,61,False
2016-12-02,52,False
2016-12-03,29,False
2016-12-04,27,False
2016-12-05,58,False
2016-12-06,55,False
2016-12-07,57,False
2016-12-08,58,False
2016-12-09,42,False
2016-12-10,51,False
2016-12-11,49,False
2016-12-12,65,False
2016-12-13,55,False
2016-12-14,37,False
2016-12-15,48,False
2016-12-16,27,False
2016-12-17,37,False
2016-12-18,33,False
2016-12-19,52,False
2016-12-20,43,False
2016-12-21,77,False
2016-12-22,69,False
2016-12-23,56,False
2016-12-24,16,False
2016-12-25,8,False
2016-12-26,39,False
2016-12-27,47,False
2016-12-28,82,False
2016-12-29,27,False
2016-12-30,54,False
2016-12-31,31,False
2017-01-01,32,False
2017-01-02,23,False
2017-01-03,51,False
2017-01-04,48,False
2017-01-05,32,False
2017-01-06,69,False
2017-01-07,46,False
2017-01-08,43,False
2017-01-09,65,False
2017-01-10,58,False
2017-01-11,64,False
2017-01-12,62,False
2017-01-13,51,False
2017-01-14,39,False
2017-01-15,35,False
2017-01-16,62,False
2017-01-17,57,False
2017-01-18,58,False
2017-01-19,40,False
