date,JB Hunt,isPartial
2012-05-22,72,False
2012-05-23,77,False
2012-05-24,63,False
2012-05-25,54,False
2012-05-26,20,False
2012-05-27,20,False
2012-05-28,22,False
2012-05-29,55,False
2012-05-30,92,False
2012-05-31,36,False
2012-06-01,49,False
2012-06-02,19,False
2012-06-03,19,False
2012-06-04,51,False
2012-06-05,71,False
2012-06-06,51,False
2012-06-07,62,False
2012-06-08,48,False
2012-06-09,44,False
2012-06-10,31,False
2012-06-11,50,False
2012-06-12,80,False
2012-06-13,87,False
2012-06-14,31,False
2012-06-15,27,False
2012-06-16,25,False
2012-06-17,38,False
2012-06-18,40,False
2012-06-19,40,False
2012-06-20,67,False
2012-06-21,41,False
2012-06-22,65,False
2012-06-23,46,False
2012-06-24,44,False
2012-06-25,60,False
2012-06-26,45,False
2012-06-27,82,False
2012-06-28,57,False
2012-06-29,49,False
2012-06-30,39,False
2012-07-01,32,False
2012-07-02,51,False
2012-07-03,52,False
2012-07-04,54,False
2012-07-05,69,False
2012-07-06,38,False
2012-07-07,26,False
2012-07-08,38,False
2012-07-09,56,False
2012-07-10,50,False
2012-07-11,62,False
2012-07-12,95,False
2012-07-13,87,False
2012-07-14,58,False
2012-07-15,64,False
2012-07-16,46,False
2012-07-17,51,False
2012-07-18,98,False
2012-07-19,42,False
2012-07-20,44,False
2012-07-21,33,False
2012-07-22,46,False
2012-07-23,62,False
2012-07-24,83,False
2012-07-25,68,False
2012-07-26,68,False
2012-07-27,49,False
2012-07-28,13,False
2012-07-29,26,False
2012-07-30,51,False
2012-07-31,56,False
2012-08-01,88,False
2012-08-02,69,False
2012-08-03,77,False
2012-08-04,26,False
2012-08-05,32,False
2012-08-06,72,False
2012-08-07,57,False
2012-08-08,83,False
2012-08-09,53,False
2012-08-10,83,False
2012-08-11,32,False
2012-08-12,39,False
2012-08-13,83,False
2012-08-14,57,False
2012-08-15,75,False
2012-08-16,90,False
2012-08-17,44,False
2012-08-18,39,False
2012-08-19,26,False
2012-08-20,53,False
2012-08-21,62,False
2012-08-22,93,False
2012-08-23,68,False
2012-08-24,49,False
2012-08-25,32,False
2012-08-26,25,False
2012-08-27,85,False
2012-08-28,50,False
2012-08-29,41,False
2012-08-30,87,False
2012-08-31,47,False
2012-09-01,31,False
2012-09-02,25,False
2012-09-03,52,False
2012-09-04,30,False
2012-09-05,75,False
2012-09-06,60,False
2012-09-07,37,False
2012-09-08,37,False
2012-09-09,48,False
2012-09-10,63,False
2012-09-11,69,False
2012-09-12,88,False
2012-09-13,30,False
2012-09-14,67,False
2012-09-15,43,False
2012-09-16,30,False
2012-09-17,74,False
2012-09-18,34,False
2012-09-19,94,False
2012-09-20,65,False
2012-09-21,73,False
2012-09-22,24,False
2012-09-23,41,False
2012-09-24,68,False
2012-09-25,87,False
2012-09-26,88,False
2012-09-27,65,False
2012-09-28,72,False
2012-09-29,12,False
2012-09-30,12,False
2012-10-01,39,False
2012-10-02,63,False
2012-10-03,93,False
2012-10-04,72,False
2012-10-05,55,False
2012-10-06,65,False
2012-10-07,34,False
2012-10-08,61,False
2012-10-09,47,False
2012-10-10,100,False
2012-10-11,81,False
2012-10-12,40,False
