date,JB Hunt,isPartial
2013-03-16,34,False
2013-03-17,30,False
2013-03-18,43,False
2013-03-19,29,False
2013-03-20,66,False
2013-03-21,70,False
2013-03-22,38,False
2013-03-23,30,False
2013-03-24,17,False
2013-03-25,58,False
2013-03-26,63,False
2013-03-27,72,False
2013-03-28,47,False
2013-03-29,72,False
2013-03-30,18,False
2013-03-31,27,False
2013-04-01,62,False
2013-04-02,59,False
2013-04-03,58,False
2013-04-04,51,False
2013-04-05,45,False
2013-04-06,34,False
2013-04-07,13,False
2013-04-08,50,False
2013-04-09,75,False
2013-04-10,43,False
2013-04-11,66,False
2013-04-12,34,False
2013-04-13,31,False
2013-04-14,13,False
2013-04-15,68,False
2013-04-16,58,False
2013-04-17,58,False
2013-04-18,29,False
2013-04-19,68,False
2013-04-20,27,False
2013-04-21,17,False
2013-04-22,83,False
2013-04-23,61,False
2013-04-24,88,False
2013-04-25,34,False
2013-04-26,57,False
2013-04-27,52,False
2013-04-28,26,False
2013-04-29,65,False
2013-04-30,59,False
2013-05-01,96,False
2013-05-02,52,False
2013-05-03,39,False
2013-05-04,27,False
2013-05-05,18,False
2013-05-06,52,False
2013-05-07,65,False
2013-05-08,70,False
2013-05-09,30,False
2013-05-10,31,False
2013-05-11,44,False
2013-05-12,17,False
2013-05-13,40,False
2013-05-14,54,False
2013-05-15,100,False
2013-05-16,52,False
2013-05-17,49,False
2013-05-18,40,False
2013-05-19,22,False
2013-05-20,51,False
2013-05-21,49,False
2013-05-22,89,False
2013-05-23,33,False
2013-05-24,50,False
2013-05-25,26,False
2013-05-26,31,False
2013-05-27,45,False
2013-05-28,50,False
2013-05-29,53,False
2013-05-30,81,False
2013-05-31,46,False
2013-06-01,44,False
2013-06-02,43,False
2013-06-03,25,False
2013-06-04,68,False
2013-06-05,50,False
2013-06-06,54,False
2013-06-07,41,False
2013-06-08,31,False
2013-06-09,17,False
2013-06-10,57,False
2013-06-11,78,False
2013-06-12,50,False
2013-06-13,43,False
2013-06-14,50,False
2013-06-15,26,False
2013-06-16,26,False
2013-06-17,40,False
2013-06-18,40,False
2013-06-19,43,False
2013-06-20,44,False
2013-06-21,31,False
2013-06-22,40,False
2013-06-23,13,False
2013-06-24,61,False
2013-06-25,50,False
2013-06-26,80,False
2013-06-27,62,False
2013-06-28,50,False
2013-06-29,9,False
