date,Broadcom,isPartial
2017-02-07,41,False
2017-02-08,49,False
2017-02-09,38,False
2017-02-10,47,False
2017-02-11,36,False
2017-02-12,37,False
2017-02-13,51,False
2017-02-14,43,False
2017-02-15,45,False
2017-02-16,43,False
2017-02-17,44,False
2017-02-18,31,False
2017-02-19,31,False
2017-02-20,44,False
2017-02-21,48,False
2017-02-22,50,False
2017-02-23,45,False
2017-02-24,43,False
2017-02-25,38,False
2017-02-26,41,False
2017-02-27,39,False
2017-02-28,43,False
2017-03-01,43,False
2017-03-02,54,False
2017-03-03,48,False
2017-03-04,33,False
2017-03-05,26,False
2017-03-06,44,False
2017-03-07,37,False
2017-03-08,47,False
2017-03-09,44,False
2017-03-10,42,False
2017-03-11,36,False
2017-03-12,32,False
2017-03-13,45,False
2017-03-14,44,False
2017-03-15,35,False
2017-03-16,43,False
2017-03-17,42,False
2017-03-18,32,False
2017-03-19,33,False
2017-03-20,44,False
2017-03-21,37,False
2017-03-22,49,False
2017-03-23,42,False
2017-03-24,43,False
2017-03-25,31,False
2017-03-26,37,False
2017-03-27,35,False
2017-03-28,41,False
2017-03-29,46,False
2017-03-30,48,False
2017-03-31,46,False
2017-04-01,31,False
2017-04-02,33,False
2017-04-03,37,False
2017-04-04,37,False
2017-04-05,44,False
2017-04-06,52,False
2017-04-07,50,False
2017-04-08,28,False
2017-04-09,27,False
2017-04-10,44,False
2017-04-11,40,False
2017-04-12,59,False
2017-04-13,48,False
2017-04-14,35,False
2017-04-15,29,False
2017-04-16,30,False
2017-04-17,39,False
2017-04-18,33,False
2017-04-19,48,False
2017-04-20,40,False
2017-04-21,41,False
2017-04-22,27,False
2017-04-23,32,False
2017-04-24,40,False
2017-04-25,37,False
2017-04-26,42,False
2017-04-27,33,False
2017-04-28,35,False
2017-04-29,20,False
2017-04-30,27,False
2017-05-01,40,False
2017-05-02,35,False
2017-05-03,45,False
2017-05-04,36,False
2017-05-05,36,False
2017-05-06,23,False
2017-05-07,27,False
2017-05-08,31,False
2017-05-09,44,False
2017-05-10,36,False
2017-05-11,38,False
2017-05-12,41,False
2017-05-13,23,False
2017-05-14,19,False
2017-05-15,47,False
2017-05-16,44,False
2017-05-17,45,False
2017-05-18,40,False
2017-05-19,38,False
2017-05-20,29,False
2017-05-21,27,False
2017-05-22,33,False
2017-05-23,42,False
2017-05-24,39,False
2017-05-25,35,False
2017-05-26,33,False
2017-05-27,31,False
2017-05-28,28,False
2017-05-29,25,False
