date,Celgene,isPartial
2017-04-27,80,False
2017-04-28,37,False
2017-04-29,8,False
2017-04-30,19,False
2017-05-01,40,False
2017-05-02,62,False
2017-05-03,62,False
2017-05-04,41,False
2017-05-05,50,False
2017-05-06,23,False
2017-05-07,12,False
2017-05-08,40,False
2017-05-09,51,False
2017-05-10,46,False
2017-05-11,47,False
2017-05-12,55,False
2017-05-13,19,False
2017-05-14,25,False
2017-05-15,48,False
2017-05-16,43,False
2017-05-17,58,False
2017-05-18,49,False
2017-05-19,32,False
2017-05-20,20,False
2017-05-21,13,False
2017-05-22,40,False
2017-05-23,56,False
2017-05-24,46,False
2017-05-25,56,False
2017-05-26,35,False
2017-05-27,18,False
2017-05-28,5,False
2017-05-29,29,False
