date,Celgene,isPartial
2015-03-27,90,False
2015-03-28,22,False
2015-03-29,21,False
2015-03-30,72,False
2015-03-31,94,False
2015-04-01,58,False
2015-04-02,39,False
2015-04-03,39,False
2015-04-04,18,False
2015-04-05,15,False
2015-04-06,71,False
2015-04-07,91,False
2015-04-08,64,False
2015-04-09,65,False
2015-04-10,73,False
