date,Celgene,isPartial
2017-06-19,45,False
2017-06-20,46,False
2017-06-21,58,False
2017-06-22,69,False
2017-06-23,73,False
2017-06-24,21,False
2017-06-25,19,False
2017-06-26,50,False
2017-06-27,45,False
2017-06-28,56,False
2017-06-29,40,False
2017-06-30,47,False
2017-07-01,13,False
2017-07-02,4,False
2017-07-03,23,False
2017-07-04,23,False
2017-07-05,30,False
2017-07-06,67,False
2017-07-07,47,False
2017-07-08,20,False
2017-07-09,24,False
2017-07-10,43,False
2017-07-11,35,False
2017-07-12,63,False
2017-07-13,51,False
2017-07-14,47,False
2017-07-15,15,False
2017-07-16,17,False
2017-07-17,43,False
2017-07-18,55,False
2017-07-19,42,False
2017-07-20,50,False
2017-07-21,57,False
2017-07-22,26,False
2017-07-23,11,False
2017-07-24,60,False
2017-07-25,72,False
2017-07-26,81,False
2017-07-27,82,False
2017-07-28,68,False
2017-07-29,21,False
2017-07-30,13,False
2017-07-31,55,False
2017-08-01,65,False
2017-08-02,78,False
2017-08-03,52,False
2017-08-04,54,False
2017-08-05,19,False
2017-08-06,15,False
2017-08-07,62,False
2017-08-08,55,False
2017-08-09,51,False
2017-08-10,61,False
2017-08-11,72,False
2017-08-12,19,False
2017-08-13,8,False
2017-08-14,44,False
2017-08-15,36,False
2017-08-16,47,False
2017-08-17,34,False
2017-08-18,67,False
2017-08-19,16,False
2017-08-20,17,False
2017-08-21,34,False
2017-08-22,56,False
2017-08-23,47,False
2017-08-24,51,False
2017-08-25,33,False
2017-08-26,10,False
2017-08-27,8,False
2017-08-28,34,False
2017-08-29,44,False
2017-08-30,52,False
2017-08-31,76,False
2017-09-01,67,False
2017-09-02,15,False
2017-09-03,15,False
2017-09-04,19,False
2017-09-05,39,False
2017-09-06,50,False
2017-09-07,61,False
2017-09-08,42,False
2017-09-09,8,False
2017-09-10,24,False
2017-09-11,65,False
2017-09-12,44,False
2017-09-13,53,False
2017-09-14,34,False
2017-09-15,42,False
2017-09-16,16,False
2017-09-17,26,False
2017-09-18,47,False
2017-09-19,40,False
2017-09-20,54,False
2017-09-21,51,False
2017-09-22,46,False
2017-09-23,10,False
2017-09-24,12,False
2017-09-25,54,False
2017-09-26,64,False
2017-09-27,58,False
2017-09-28,67,False
2017-09-29,37,False
2017-09-30,25,False
2017-10-01,16,False
2017-10-02,46,False
2017-10-03,49,False
2017-10-04,60,False
2017-10-05,100,False
2017-10-06,49,False
