date,Celgene,isPartial
2012-05-11,30,False
2012-05-12,15,False
2012-05-13,25,False
2012-05-14,52,False
2012-05-15,40,False
2012-05-16,49,False
2012-05-17,30,False
2012-05-18,30,False
2012-05-19,21,False
2012-05-20,10,False
2012-05-21,44,False
2012-05-22,32,False
2012-05-23,29,False
2012-05-24,25,False
2012-05-25,26,False
2012-05-26,0,False
2012-05-27,21,False
2012-05-28,26,False
2012-05-29,44,False
2012-05-30,28,False
2012-05-31,48,False
2012-06-01,59,False
2012-06-02,25,False
2012-06-03,15,False
2012-06-04,40,False
