date,Celgene,isPartial
2013-01-22,46,False
2013-01-23,51,False
2013-01-24,54,False
2013-01-25,53,False
2013-01-26,20,False
2013-01-27,28,False
2013-01-28,26,False
2013-01-29,31,False
2013-01-30,31,False
2013-01-31,32,False
2013-02-01,25,False
2013-02-02,32,False
2013-02-03,17,False
2013-02-04,24,False
2013-02-05,24,False
2013-02-06,100,False
2013-02-07,57,False
2013-02-08,58,False
2013-02-09,30,False
2013-02-10,15,False
2013-02-11,52,False
2013-02-12,47,False
2013-02-13,43,False
2013-02-14,22,False
2013-02-15,31,False
2013-02-16,14,False
2013-02-17,14,False
2013-02-18,24,False
2013-02-19,43,False
2013-02-20,34,False
2013-02-21,29,False
2013-02-22,25,False
2013-02-23,25,False
2013-02-24,17,False
2013-02-25,25,False
2013-02-26,14,False
2013-02-27,45,False
2013-02-28,24,False
2013-03-01,37,False
2013-03-02,14,False
2013-03-03,14,False
2013-03-04,45,False
2013-03-05,59,False
2013-03-06,54,False
2013-03-07,36,False
2013-03-08,49,False
2013-03-09,36,False
2013-03-10,25,False
2013-03-11,49,False
2013-03-12,53,False
2013-03-13,32,False
2013-03-14,40,False
2013-03-15,24,False
2013-03-16,19,False
2013-03-17,16,False
2013-03-18,28,False
2013-03-19,30,False
2013-03-20,30,False
2013-03-21,40,False
2013-03-22,42,False
2013-03-23,14,False
2013-03-24,19,False
2013-03-25,32,False
2013-03-26,47,False
2013-03-27,58,False
2013-03-28,40,False
2013-03-29,30,False
2013-03-30,12,False
2013-03-31,9,False
2013-04-01,42,False
2013-04-02,54,False
2013-04-03,49,False
2013-04-04,45,False
2013-04-05,29,False
2013-04-06,22,False
2013-04-07,14,False
2013-04-08,39,False
2013-04-09,30,False
2013-04-10,58,False
2013-04-11,50,False
2013-04-12,29,False
2013-04-13,28,False
2013-04-14,17,False
2013-04-15,35,False
2013-04-16,53,False
2013-04-17,49,False
2013-04-18,28,False
2013-04-19,32,False
2013-04-20,6,False
2013-04-21,17,False
2013-04-22,53,False
2013-04-23,37,False
2013-04-24,52,False
2013-04-25,41,False
2013-04-26,54,False
2013-04-27,25,False
2013-04-28,11,False
2013-04-29,44,False
2013-04-30,41,False
2013-05-01,46,False
2013-05-02,55,False
2013-05-03,53,False
2013-05-04,11,False
2013-05-05,0,False
2013-05-06,36,False
2013-05-07,60,False
2013-05-08,50,False
2013-05-09,22,False
2013-05-10,40,False
2013-05-11,28,False
2013-05-12,14,False
2013-05-13,49,False
2013-05-14,48,False
2013-05-15,23,False
2013-05-16,36,False
2013-05-17,37,False
2013-05-18,8,False
2013-05-19,6,False
2013-05-20,21,False
2013-05-21,52,False
2013-05-22,30,False
2013-05-23,47,False
2013-05-24,27,False
2013-05-25,14,False
2013-05-26,6,False
2013-05-27,29,False
2013-05-28,27,False
2013-05-29,27,False
2013-05-30,31,False
2013-05-31,44,False
2013-06-01,14,False
2013-06-02,22,False
2013-06-03,37,False
2013-06-04,35,False
2013-06-05,53,False
2013-06-06,47,False
2013-06-07,46,False
2013-06-08,11,False
2013-06-09,11,False
2013-06-10,39,False
2013-06-11,39,False
2013-06-12,53,False
2013-06-13,37,False
2013-06-14,42,False
2013-06-15,9,False
2013-06-16,3,False
2013-06-17,42,False
2013-06-18,37,False
2013-06-19,21,False
2013-06-20,16,False
2013-06-21,30,False
2013-06-22,12,False
2013-06-23,17,False
2013-06-24,30,False
2013-06-25,53,False
2013-06-26,37,False
2013-06-27,35,False
2013-06-28,29,False
2013-06-29,14,False
