date,Celgene,isPartial
2011-03-06,52,False
2011-03-07,78,False
2011-03-08,64,False
2011-03-09,97,False
2011-03-10,69,False
2011-03-11,36,False
2011-03-12,26,False
2011-03-13,9,False
2011-03-14,29,False
2011-03-15,55,False
2011-03-16,41,False
2011-03-17,91,False
2011-03-18,37,False
2011-03-19,0,False
2011-03-20,17,False
2011-03-21,28,False
2011-03-22,76,False
2011-03-23,42,False
2011-03-24,14,False
2011-03-25,29,False
2011-03-26,43,False
2011-03-27,35,False
2011-03-28,68,False
2011-03-29,55,False
2011-03-30,42,False
2011-03-31,70,False
2011-04-01,7,False
2011-04-02,27,False
2011-04-03,0,False
2011-04-04,61,False
2011-04-05,27,False
2011-04-06,63,False
2011-04-07,35,False
2011-04-08,51,False
2011-04-09,9,False
2011-04-10,35,False
2011-04-11,75,False
2011-04-12,34,False
2011-04-13,48,False
2011-04-14,57,False
2011-04-15,59,False
2011-04-16,63,False
2011-04-17,18,False
2011-04-18,78,False
2011-04-19,35,False
2011-04-20,43,False
2011-04-21,61,False
2011-04-22,34,False
2011-04-23,28,False
2011-04-24,29,False
2011-04-25,23,False
2011-04-26,34,False
2011-04-27,48,False
2011-04-28,21,False
2011-04-29,59,False
2011-04-30,18,False
2011-05-01,18,False
2011-05-02,83,False
2011-05-03,68,False
2011-05-04,83,False
2011-05-05,50,False
2011-05-06,74,False
2011-05-07,18,False
2011-05-08,18,False
2011-05-09,62,False
2011-05-10,75,False
2011-05-11,34,False
