date,Celgene,isPartial
2013-09-05,73,False
2013-09-06,72,False
2013-09-07,27,False
2013-09-08,30,False
2013-09-09,58,False
2013-09-10,62,False
2013-09-11,48,False
2013-09-12,51,False
2013-09-13,56,False
2013-09-14,11,False
2013-09-15,23,False
2013-09-16,51,False
2013-09-17,60,False
2013-09-18,70,False
2013-09-19,68,False
2013-09-20,58,False
2013-09-21,31,False
2013-09-22,19,False
2013-09-23,48,False
2013-09-24,76,False
2013-09-25,42,False
2013-09-26,68,False
2013-09-27,51,False
2013-09-28,39,False
2013-09-29,4,False
2013-09-30,50,False
2013-10-01,97,False
2013-10-02,96,False
2013-10-03,57,False
2013-10-04,40,False
2013-10-05,26,False
2013-10-06,37,False
2013-10-07,96,False
2013-10-08,63,False
2013-10-09,70,False
2013-10-10,42,False
2013-10-11,54,False
2013-10-12,19,False
2013-10-13,45,False
2013-10-14,51,False
2013-10-15,64,False
2013-10-16,45,False
2013-10-17,64,False
2013-10-18,50,False
2013-10-19,19,False
2013-10-20,22,False
2013-10-21,59,False
2013-10-22,77,False
2013-10-23,63,False
2013-10-24,83,False
2013-10-25,43,False
2013-10-26,26,False
2013-10-27,33,False
2013-10-28,77,False
2013-10-29,62,False
2013-10-30,63,False
2013-10-31,72,False
2013-11-01,54,False
2013-11-02,30,False
2013-11-03,18,False
2013-11-04,72,False
2013-11-05,44,False
2013-11-06,68,False
