date,fox,isPartial
2014-11-02,73,False
2014-11-03,64,False
2014-11-04,73,False
2014-11-05,100,False
2014-11-06,72,False
2014-11-07,66,False
2014-11-08,68,False
2014-11-09,68,False
2014-11-10,64,False
2014-11-11,62,False
2014-11-12,64,False
2014-11-13,64,False
2014-11-14,65,False
2014-11-15,67,False
2014-11-16,68,False
2014-11-17,65,False
2014-11-18,63,False
2014-11-19,63,False
2014-11-20,66,False
2014-11-21,71,False
2014-11-22,71,False
2014-11-23,71,False
2014-11-24,67,False
2014-11-25,93,False
2014-11-26,70,False
2014-11-27,68,False
2014-11-28,63,False
2014-11-29,66,False
2014-11-30,68,False
2014-12-01,62,False
2014-12-02,61,False
2014-12-03,60,False
2014-12-04,64,False
2014-12-05,63,False
2014-12-06,73,False
2014-12-07,68,False
2014-12-08,63,False
2014-12-09,62,False
2014-12-10,63,False
2014-12-11,62,False
2014-12-12,63,False
2014-12-13,68,False
2014-12-14,69,False
2014-12-15,64,False
2014-12-16,62,False
2014-12-17,65,False
2014-12-18,67,False
2014-12-19,66,False
2014-12-20,74,False
2014-12-21,79,False
2014-12-22,68,False
2014-12-23,68,False
2014-12-24,65,False
2014-12-25,63,False
2014-12-26,70,False
2014-12-27,70,False
2014-12-28,75,False
2014-12-29,67,False
2014-12-30,66,False
2014-12-31,72,False
2015-01-01,73,False
2015-01-02,71,False
2015-01-03,71,False
2015-01-04,79,False
2015-01-05,69,False
2015-01-06,74,False
2015-01-07,78,False
2015-01-08,83,False
2015-01-09,84,False
2015-01-10,74,False
2015-01-11,86,False
2015-01-12,81,False
2015-01-13,75,False
2015-01-14,69,False
2015-01-15,73,False
2015-01-16,73,False
2015-01-17,74,False
2015-01-18,81,False
2015-01-19,68,False
2015-01-20,66,False
2015-01-21,68,False
2015-01-22,67,False
2015-01-23,65,False
2015-01-24,71,False
2015-01-25,74,False
2015-01-26,70,False
2015-01-27,70,False
2015-01-28,64,False
2015-01-29,65,False
2015-01-30,64,False
2015-01-31,70,False
2015-02-01,76,False
2015-02-02,68,False
2015-02-03,65,False
2015-02-04,76,False
2015-02-05,85,False
2015-02-06,70,False
2015-02-07,72,False
2015-02-08,69,False
2015-02-09,65,False
2015-02-10,65,False
2015-02-11,64,False
2015-02-12,68,False
2015-02-13,66,False
2015-02-14,69,False
2015-02-15,72,False
2015-02-16,71,False
2015-02-17,83,False
2015-02-18,77,False
2015-02-19,80,False
2015-02-20,73,False
2015-02-21,71,False
2015-02-22,72,False
2015-02-23,72,False
2015-02-24,81,False
2015-02-25,74,False
2015-02-26,77,False
2015-02-27,70,False
2015-02-28,68,False
2015-03-01,66,False
2015-03-02,63,False
2015-03-03,70,False
2015-03-04,69,False
2015-03-05,74,False
2015-03-06,69,False
2015-03-07,66,False
2015-03-08,66,False
2015-03-09,60,False
2015-03-10,67,False
2015-03-11,66,False
2015-03-12,67,False
2015-03-13,65,False
2015-03-14,68,False
2015-03-15,64,False
2015-03-16,59,False
2015-03-17,68,False
2015-03-18,72,False
2015-03-19,69,False
2015-03-20,64,False
2015-03-21,65,False
2015-03-22,70,False
2015-03-23,61,False
2015-03-24,64,False
2015-03-25,56,False
2015-03-26,62,False
2015-03-27,65,False
2015-03-28,63,False
2015-03-29,68,False
2015-03-30,66,False
2015-03-31,65,False
2015-04-01,61,False
2015-04-02,62,False
2015-04-03,61,False
2015-04-04,61,False
2015-04-05,59,False
2015-04-06,62,False
2015-04-07,62,False
2015-04-08,65,False
2015-04-09,64,False
2015-04-10,63,False
