date,fox,isPartial
2013-12-07,74,False
2013-12-08,80,False
2013-12-09,70,False
2013-12-10,68,False
2013-12-11,67,False
2013-12-12,69,False
2013-12-13,83,False
2013-12-14,77,False
2013-12-15,76,False
2013-12-16,65,False
2013-12-17,66,False
2013-12-18,68,False
2013-12-19,66,False
2013-12-20,71,False
2013-12-21,74,False
2013-12-22,78,False
2013-12-23,67,False
2013-12-24,63,False
2013-12-25,65,False
2013-12-26,66,False
2013-12-27,65,False
2013-12-28,68,False
2013-12-29,78,False
2013-12-30,69,False
2013-12-31,72,False
2014-01-01,79,False
2014-01-02,72,False
2014-01-03,75,False
2014-01-04,74,False
2014-01-05,88,False
2014-01-06,78,False
2014-01-07,72,False
2014-01-08,69,False
2014-01-09,66,False
2014-01-10,68,False
2014-01-11,75,False
2014-01-12,75,False
2014-01-13,68,False
2014-01-14,65,False
2014-01-15,63,False
2014-01-16,65,False
2014-01-17,67,False
2014-01-18,67,False
2014-01-19,77,False
2014-01-20,68,False
2014-01-21,67,False
2014-01-22,68,False
2014-01-23,65,False
2014-01-24,70,False
2014-01-25,68,False
2014-01-26,71,False
2014-01-27,70,False
2014-01-28,72,False
2014-01-29,74,False
2014-01-30,70,False
2014-01-31,65,False
2014-02-01,69,False
2014-02-02,100,False
2014-02-03,86,False
2014-02-04,69,False
2014-02-05,76,False
2014-02-06,72,False
2014-02-07,66,False
2014-02-08,62,False
2014-02-09,65,False
2014-02-10,67,False
2014-02-11,72,False
2014-02-12,73,False
2014-02-13,72,False
2014-02-14,67,False
2014-02-15,66,False
2014-02-16,65,False
2014-02-17,59,False
2014-02-18,65,False
2014-02-19,61,False
2014-02-20,63,False
2014-02-21,65,False
2014-02-22,59,False
2014-02-23,65,False
2014-02-24,58,False
2014-02-25,60,False
2014-02-26,65,False
2014-02-27,61,False
2014-02-28,63,False
2014-03-01,60,False
2014-03-02,69,False
2014-03-03,67,False
2014-03-04,62,False
2014-03-05,61,False
2014-03-06,59,False
2014-03-07,62,False
2014-03-08,64,False
2014-03-09,65,False
2014-03-10,65,False
2014-03-11,61,False
2014-03-12,73,False
2014-03-13,63,False
2014-03-14,67,False
2014-03-15,67,False
2014-03-16,71,False
