date,fox,isPartial
2016-08-15,20,False
2016-08-16,19,False
2016-08-17,20,False
2016-08-18,19,False
2016-08-19,19,False
2016-08-20,19,False
2016-08-21,19,False
2016-08-22,18,False
2016-08-23,19,False
2016-08-24,21,False
2016-08-25,20,False
2016-08-26,20,False
2016-08-27,21,False
2016-08-28,20,False
2016-08-29,19,False
2016-08-30,19,False
2016-08-31,21,False
2016-09-01,21,False
2016-09-02,20,False
2016-09-03,21,False
2016-09-04,21,False
2016-09-05,18,False
2016-09-06,22,False
2016-09-07,23,False
2016-09-08,21,False
2016-09-09,20,False
2016-09-10,22,False
2016-09-11,27,False
2016-09-12,21,False
2016-09-13,21,False
2016-09-14,21,False
2016-09-15,20,False
2016-09-16,21,False
2016-09-17,21,False
2016-09-18,29,False
2016-09-19,21,False
2016-09-20,21,False
2016-09-21,23,False
2016-09-22,23,False
2016-09-23,22,False
2016-09-24,22,False
2016-09-25,25,False
2016-09-26,22,False
2016-09-27,32,False
2016-09-28,24,False
2016-09-29,22,False
2016-09-30,21,False
2016-10-01,20,False
2016-10-02,22,False
2016-10-03,21,False
2016-10-04,21,False
2016-10-05,23,False
2016-10-06,22,False
2016-10-07,24,False
2016-10-08,27,False
2016-10-09,25,False
2016-10-10,28,False
2016-10-11,23,False
2016-10-12,23,False
2016-10-13,22,False
2016-10-14,23,False
2016-10-15,22,False
2016-10-16,24,False
2016-10-17,22,False
2016-10-18,22,False
2016-10-19,23,False
2016-10-20,31,False
2016-10-21,25,False
2016-10-22,22,False
2016-10-23,28,False
2016-10-24,27,False
2016-10-25,22,False
2016-10-26,24,False
2016-10-27,24,False
2016-10-28,26,False
2016-10-29,27,False
2016-10-30,27,False
2016-10-31,29,False
2016-11-01,26,False
2016-11-02,28,False
2016-11-03,32,False
2016-11-04,27,False
2016-11-05,24,False
2016-11-06,29,False
2016-11-07,26,False
2016-11-08,46,False
2016-11-09,100,False
2016-11-10,30,False
2016-11-11,27,False
2016-11-12,25,False
2016-11-13,27,False
2016-11-14,23,False
2016-11-15,24,False
2016-11-16,24,False
2016-11-17,21,False
2016-11-18,23,False
2016-11-19,22,False
2016-11-20,22,False
2016-11-21,22,False
2016-11-22,22,False
2016-11-23,21,False
2016-11-24,22,False
2016-11-25,21,False
2016-11-26,21,False
2016-11-27,21,False
2016-11-28,23,False
2016-11-29,28,False
2016-11-30,23,False
2016-12-01,23,False
2016-12-02,21,False
2016-12-03,22,False
2016-12-04,23,False
2016-12-05,21,False
2016-12-06,21,False
2016-12-07,21,False
2016-12-08,21,False
2016-12-09,20,False
2016-12-10,20,False
2016-12-11,24,False
2016-12-12,22,False
2016-12-13,20,False
2016-12-14,21,False
2016-12-15,25,False
2016-12-16,23,False
2016-12-17,22,False
2016-12-18,23,False
2016-12-19,23,False
2016-12-20,21,False
2016-12-21,21,False
2016-12-22,20,False
2016-12-23,20,False
2016-12-24,21,False
2016-12-25,19,False
2016-12-26,20,False
2016-12-27,22,False
2016-12-28,21,False
2016-12-29,22,False
2016-12-30,21,False
2016-12-31,22,False
2017-01-01,27,False
2017-01-02,23,False
2017-01-03,23,False
2017-01-04,23,False
2017-01-05,24,False
2017-01-06,27,False
2017-01-07,25,False
2017-01-08,25,False
2017-01-09,23,False
2017-01-10,23,False
2017-01-11,24,False
2017-01-12,24,False
2017-01-13,23,False
2017-01-14,23,False
2017-01-15,25,False
2017-01-16,23,False
2017-01-17,22,False
2017-01-18,21,False
2017-01-19,22,False
