date,Shire PLC,isPartial
2015-11-10,15,False
2015-11-11,16,False
2015-11-12,16,False
2015-11-13,41,False
2015-11-14,0,False
2015-11-15,0,False
2015-11-16,15,False
2015-11-17,15,False
2015-11-18,23,False
2015-11-19,16,False
2015-11-20,32,False
2015-11-21,36,False
2015-11-22,0,False
2015-11-23,16,False
2015-11-24,61,False
2015-11-25,15,False
2015-11-26,32,False
2015-11-27,16,False
2015-11-28,0,False
2015-11-29,0,False
2015-11-30,30,False
2015-12-01,30,False
2015-12-02,31,False
2015-12-03,16,False
2015-12-04,0,False
2015-12-05,18,False
2015-12-06,0,False
2015-12-07,39,False
2015-12-08,31,False
2015-12-09,31,False
2015-12-10,0,False
2015-12-11,0,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,15,False
2015-12-15,32,False
2015-12-16,24,False
2015-12-17,16,False
2015-12-18,35,False
2015-12-19,0,False
2015-12-20,0,False
2015-12-21,41,False
2015-12-22,17,False
2015-12-23,17,False
2015-12-24,0,False
2015-12-25,0,False
2015-12-26,39,False
