date,Shire PLC,isPartial
2017-09-14,35,False
2017-09-15,18,False
2017-09-16,0,False
2017-09-17,0,False
2017-09-18,35,False
2017-09-19,35,False
2017-09-20,52,False
2017-09-21,35,False
2017-09-22,18,False
2017-09-23,0,False
2017-09-24,0,False
2017-09-25,35,False
2017-09-26,52,False
2017-09-27,34,False
2017-09-28,18,False
2017-09-29,37,False
2017-09-30,20,False
2017-10-01,0,False
2017-10-02,34,False
2017-10-03,35,False
2017-10-04,69,False
2017-10-05,35,False
2017-10-06,72,False
2017-10-07,0,False
2017-10-08,0,False
2017-10-09,17,False
2017-10-10,51,False
2017-10-11,52,False
2017-10-12,35,False
2017-10-13,36,False
2017-10-14,20,False
2017-10-15,0,False
2017-10-16,0,False
2017-10-17,17,False
2017-10-18,35,False
2017-10-19,35,False
2017-10-20,18,False
2017-10-21,20,False
2017-10-22,0,False
2017-10-23,84,False
2017-10-24,68,False
2017-10-25,52,False
2017-10-26,87,False
2017-10-27,18,False
2017-10-28,0,False
2017-10-29,19,False
2017-10-30,17,False
2017-10-31,87,False
2017-11-01,35,False
2017-11-02,52,False
2017-11-03,35,False
2017-11-04,19,False
2017-11-05,0,False
2017-11-06,33,False
2017-11-07,50,False
2017-11-08,34,False
2017-11-09,34,False
2017-11-10,35,False
2017-11-11,19,False
2017-11-12,0,False
2017-11-13,0,False
2017-11-14,0,False
2017-11-15,84,False
2017-11-16,33,False
2017-11-17,17,False
2017-11-18,0,False
2017-11-19,0,False
2017-11-20,66,False
2017-11-21,34,False
2017-11-22,34,False
2017-11-23,34,False
2017-11-24,0,False
2017-11-25,0,False
2017-11-26,0,False
2017-11-27,0,False
2017-11-28,0,False
2017-11-29,50,False
2017-11-30,17,False
2017-12-01,0,False
2017-12-02,19,False
2017-12-03,0,False
2017-12-04,0,False
2017-12-05,0,False
2017-12-06,17,False
2017-12-07,34,False
2017-12-08,35,False
2017-12-09,0,False
2017-12-10,0,False
2017-12-11,17,False
2017-12-12,16,False
2017-12-13,100,False
2017-12-14,17,False
2017-12-15,53,False
2017-12-16,20,False
2017-12-17,0,False
2017-12-18,0,False
2017-12-19,34,False
2017-12-20,88,False
2017-12-21,0,False
2017-12-22,38,False
2017-12-23,0,False
2017-12-24,0,False
2017-12-25,0,False
2017-12-26,0,False
2017-12-27,18,False
2017-12-28,18,False
2017-12-29,0,False
2017-12-30,0,False
2017-12-31,0,False
2018-01-01,0,False
2018-01-02,35,False
2018-01-03,51,False
2018-01-04,51,False
2018-01-05,17,False
2018-01-06,0,False
2018-01-07,0,False
2018-01-08,82,False
2018-01-09,16,False
2018-01-10,33,False
2018-01-11,16,False
2018-01-12,34,False
2018-01-13,0,False
2018-01-14,19,False
2018-01-15,16,False
2018-01-16,32,False
2018-01-17,0,False
2018-01-18,65,False
2018-01-19,68,False
2018-01-20,0,False
2018-01-21,0,False
2018-01-22,32,False
2018-01-23,0,False
2018-01-24,32,False
2018-01-25,49,False
2018-01-26,51,False
2018-01-27,0,False
2018-01-28,19,False
2018-01-29,80,False
2018-01-30,0,False
2018-01-31,48,False
2018-02-01,65,False
2018-02-02,17,False
2018-02-03,0,False
2018-02-04,0,False
2018-02-05,32,False
2018-02-06,96,False
2018-02-07,16,False
2018-02-08,65,False
2018-02-09,34,False
2018-02-10,19,False
2018-02-11,19,False
2018-02-12,17,False
2018-02-13,0,False
