date,Cerner,isPartial
2014-01-15,79,False
2014-01-16,73,False
2014-01-17,79,False
2014-01-18,61,False
2014-01-19,44,False
2014-01-20,73,False
2014-01-21,74,False
2014-01-22,81,False
2014-01-23,83,False
2014-01-24,77,False
2014-01-25,35,False
2014-01-26,35,False
2014-01-27,80,False
2014-01-28,84,False
2014-01-29,70,False
2014-01-30,71,False
2014-01-31,65,False
2014-02-01,44,False
2014-02-02,37,False
2014-02-03,69,False
2014-02-04,64,False
2014-02-05,74,False
2014-02-06,71,False
2014-02-07,73,False
2014-02-08,34,False
2014-02-09,58,False
2014-02-10,67,False
2014-02-11,84,False
2014-02-12,80,False
2014-02-13,80,False
2014-02-14,65,False
2014-02-15,35,False
2014-02-16,39,False
2014-02-17,80,False
2014-02-18,77,False
2014-02-19,87,False
2014-02-20,62,False
2014-02-21,76,False
2014-02-22,42,False
2014-02-23,34,False
2014-02-24,67,False
2014-02-25,73,False
2014-02-26,79,False
2014-02-27,90,False
2014-02-28,68,False
2014-03-01,40,False
2014-03-02,26,False
2014-03-03,63,False
2014-03-04,78,False
2014-03-05,55,False
2014-03-06,82,False
2014-03-07,76,False
2014-03-08,42,False
2014-03-09,47,False
2014-03-10,89,False
2014-03-11,89,False
2014-03-12,74,False
2014-03-13,76,False
2014-03-14,52,False
2014-03-15,41,False
2014-03-16,36,False
