date,Cerner,isPartial
2016-06-18,27,False
2016-06-19,16,False
2016-06-20,40,False
2016-06-21,57,False
2016-06-22,68,False
2016-06-23,64,False
2016-06-24,57,False
2016-06-25,29,False
2016-06-26,16,False
2016-06-27,61,False
2016-06-28,82,False
2016-06-29,78,False
2016-06-30,48,False
2016-07-01,58,False
2016-07-02,33,False
2016-07-03,31,False
2016-07-04,35,False
2016-07-05,55,False
2016-07-06,56,False
2016-07-07,46,False
2016-07-08,60,False
2016-07-09,35,False
2016-07-10,36,False
2016-07-11,67,False
2016-07-12,67,False
2016-07-13,67,False
2016-07-14,67,False
2016-07-15,59,False
2016-07-16,38,False
2016-07-17,35,False
2016-07-18,63,False
2016-07-19,85,False
2016-07-20,65,False
2016-07-21,82,False
2016-07-22,61,False
2016-07-23,35,False
2016-07-24,24,False
2016-07-25,69,False
2016-07-26,69,False
2016-07-27,69,False
2016-07-28,65,False
2016-07-29,46,False
2016-07-30,39,False
2016-07-31,47,False
2016-08-01,75,False
2016-08-02,95,False
2016-08-03,85,False
2016-08-04,74,False
2016-08-05,72,False
2016-08-06,52,False
2016-08-07,36,False
2016-08-08,68,False
2016-08-09,93,False
2016-08-10,83,False
2016-08-11,64,False
2016-08-12,64,False
2016-08-13,31,False
2016-08-14,36,False
2016-08-15,75,False
2016-08-16,78,False
2016-08-17,70,False
2016-08-18,57,False
2016-08-19,42,False
2016-08-20,23,False
2016-08-21,36,False
2016-08-22,78,False
2016-08-23,79,False
2016-08-24,77,False
2016-08-25,72,False
2016-08-26,71,False
2016-08-27,26,False
2016-08-28,29,False
2016-08-29,70,False
2016-08-30,61,False
2016-08-31,63,False
2016-09-01,61,False
2016-09-02,67,False
2016-09-03,32,False
2016-09-04,16,False
2016-09-05,46,False
2016-09-06,62,False
2016-09-07,60,False
2016-09-08,56,False
2016-09-09,60,False
2016-09-10,25,False
2016-09-11,37,False
