date,Cerner,isPartial
2015-11-21,37,False
2015-11-22,36,False
2015-11-23,60,False
2015-11-24,64,False
2015-11-25,48,False
2015-11-26,45,False
2015-11-27,45,False
2015-11-28,21,False
2015-11-29,35,False
2015-11-30,65,False
2015-12-01,80,False
2015-12-02,62,False
2015-12-03,82,False
2015-12-04,57,False
2015-12-05,33,False
2015-12-06,34,False
2015-12-07,61,False
2015-12-08,63,False
2015-12-09,75,False
2015-12-10,75,False
2015-12-11,68,False
2015-12-12,35,False
2015-12-13,31,False
2015-12-14,66,False
2015-12-15,57,False
2015-12-16,53,False
2015-12-17,52,False
2015-12-18,75,False
2015-12-19,21,False
2015-12-20,30,False
2015-12-21,68,False
2015-12-22,61,False
2015-12-23,41,False
2015-12-24,39,False
2015-12-25,7,False
2015-12-26,21,False
2015-12-27,20,False
2015-12-28,34,False
2015-12-29,46,False
2015-12-30,45,False
2015-12-31,34,False
2016-01-01,22,False
2016-01-02,33,False
2016-01-03,30,False
2016-01-04,43,False
2016-01-05,50,False
2016-01-06,84,False
2016-01-07,48,False
2016-01-08,60,False
2016-01-09,30,False
2016-01-10,27,False
2016-01-11,57,False
2016-01-12,76,False
2016-01-13,79,False
2016-01-14,52,False
2016-01-15,61,False
2016-01-16,20,False
2016-01-17,12,False
2016-01-18,48,False
2016-01-19,67,False
2016-01-20,58,False
2016-01-21,63,False
2016-01-22,52,False
2016-01-23,32,False
2016-01-24,23,False
2016-01-25,78,False
2016-01-26,77,False
2016-01-27,72,False
2016-01-28,53,False
2016-01-29,50,False
2016-01-30,22,False
2016-01-31,29,False
2016-02-01,71,False
2016-02-02,67,False
2016-02-03,85,False
2016-02-04,61,False
2016-02-05,68,False
2016-02-06,22,False
2016-02-07,25,False
2016-02-08,70,False
2016-02-09,55,False
2016-02-10,65,False
2016-02-11,61,False
2016-02-12,57,False
2016-02-13,31,False
2016-02-14,41,False
2016-02-15,67,False
2016-02-16,76,False
2016-02-17,77,False
2016-02-18,81,False
2016-02-19,70,False
2016-02-20,32,False
2016-02-21,29,False
2016-02-22,68,False
2016-02-23,79,False
2016-02-24,71,False
2016-02-25,64,False
2016-02-26,50,False
2016-02-27,28,False
2016-02-28,35,False
2016-02-29,51,False
2016-03-01,75,False
2016-03-02,53,False
2016-03-03,51,False
2016-03-04,74,False
2016-03-05,18,False
2016-03-06,38,False
2016-03-07,67,False
2016-03-08,46,False
2016-03-09,65,False
2016-03-10,75,False
2016-03-11,52,False
2016-03-12,24,False
2016-03-13,22,False
2016-03-14,84,False
2016-03-15,53,False
2016-03-16,82,False
2016-03-17,63,False
2016-03-18,58,False
2016-03-19,36,False
2016-03-20,25,False
2016-03-21,54,False
2016-03-22,75,False
2016-03-23,53,False
2016-03-24,44,False
2016-03-25,57,False
2016-03-26,33,False
2016-03-27,31,False
2016-03-28,56,False
2016-03-29,75,False
2016-03-30,62,False
2016-03-31,64,False
2016-04-01,58,False
2016-04-02,42,False
2016-04-03,22,False
2016-04-04,60,False
2016-04-05,80,False
2016-04-06,85,False
2016-04-07,81,False
2016-04-08,38,False
2016-04-09,26,False
2016-04-10,22,False
2016-04-11,63,False
2016-04-12,64,False
2016-04-13,66,False
2016-04-14,59,False
2016-04-15,72,False
2016-04-16,20,False
2016-04-17,41,False
2016-04-18,70,False
2016-04-19,62,False
2016-04-20,71,False
2016-04-21,54,False
2016-04-22,55,False
2016-04-23,24,False
2016-04-24,41,False
2016-04-25,61,False
2016-04-26,54,False
2016-04-27,74,False
2016-04-28,56,False
2016-04-29,83,False
2016-04-30,20,False
2016-05-01,30,False
2016-05-02,65,False
2016-05-03,67,False
2016-05-04,54,False
