date,Cerner,isPartial
2015-08-28,35,False
2015-08-29,18,False
2015-08-30,14,False
2015-08-31,29,False
2015-09-01,40,False
2015-09-02,35,False
2015-09-03,40,False
2015-09-04,39,False
2015-09-05,11,False
2015-09-06,15,False
2015-09-07,15,False
2015-09-08,25,False
2015-09-09,36,False
2015-09-10,28,False
2015-09-11,38,False
2015-09-12,18,False
2015-09-13,19,False
2015-09-14,37,False
2015-09-15,33,False
2015-09-16,31,False
2015-09-17,27,False
2015-09-18,35,False
2015-09-19,14,False
2015-09-20,11,False
2015-09-21,30,False
2015-09-22,51,False
2015-09-23,27,False
2015-09-24,34,False
2015-09-25,31,False
2015-09-26,20,False
2015-09-27,14,False
2015-09-28,29,False
2015-09-29,45,False
2015-09-30,40,False
2015-10-01,34,False
2015-10-02,16,False
2015-10-03,22,False
2015-10-04,13,False
2015-10-05,28,False
2015-10-06,39,False
2015-10-07,35,False
2015-10-08,23,False
2015-10-09,48,False
2015-10-10,15,False
2015-10-11,18,False
2015-10-12,27,False
2015-10-13,40,False
2015-10-14,34,False
2015-10-15,35,False
2015-10-16,44,False
2015-10-17,15,False
2015-10-18,15,False
2015-10-19,23,False
2015-10-20,32,False
2015-10-21,34,False
2015-10-22,33,False
2015-10-23,33,False
2015-10-24,19,False
2015-10-25,15,False
2015-10-26,28,False
2015-10-27,45,False
2015-10-28,40,False
2015-10-29,30,False
2015-10-30,29,False
2015-10-31,20,False
2015-11-01,21,False
2015-11-02,24,False
2015-11-03,43,False
2015-11-04,43,False
2015-11-05,23,False
2015-11-06,26,False
2015-11-07,13,False
2015-11-08,16,False
2015-11-09,29,False
2015-11-10,29,False
2015-11-11,36,False
2015-11-12,33,False
2015-11-13,35,False
2015-11-14,19,False
2015-11-15,9,False
2015-11-16,24,False
2015-11-17,25,False
2015-11-18,29,False
2015-11-19,31,False
2015-11-20,27,False
2015-11-21,13,False
2015-11-22,23,False
2015-11-23,26,False
2015-11-24,27,False
2015-11-25,14,False
2015-11-26,21,False
2015-11-27,14,False
2015-11-28,8,False
2015-11-29,14,False
2015-11-30,28,False
2015-12-01,39,False
2015-12-02,26,False
2015-12-03,49,False
2015-12-04,34,False
2015-12-05,12,False
2015-12-06,16,False
2015-12-07,35,False
2015-12-08,26,False
2015-12-09,35,False
2015-12-10,37,False
2015-12-11,30,False
2015-12-12,17,False
2015-12-13,15,False
2015-12-14,31,False
2015-12-15,35,False
2015-12-16,29,False
2015-12-17,22,False
2015-12-18,33,False
2015-12-19,13,False
2015-12-20,14,False
2015-12-21,26,False
2015-12-22,29,False
2015-12-23,19,False
2015-12-24,21,False
2015-12-25,6,False
2015-12-26,12,False
