date,Cerner,isPartial
2012-07-19,38,False
2012-07-20,55,False
2012-07-21,15,False
2012-07-22,25,False
2012-07-23,93,False
2012-07-24,46,False
2012-07-25,61,False
2012-07-26,73,False
2012-07-27,67,False
2012-07-28,21,False
2012-07-29,32,False
2012-07-30,54,False
2012-07-31,54,False
2012-08-01,66,False
2012-08-02,87,False
2012-08-03,73,False
2012-08-04,29,False
2012-08-05,28,False
2012-08-06,69,False
2012-08-07,75,False
2012-08-08,61,False
2012-08-09,46,False
2012-08-10,55,False
2012-08-11,39,False
2012-08-12,18,False
2012-08-13,43,False
2012-08-14,67,False
2012-08-15,68,False
2012-08-16,67,False
2012-08-17,34,False
2012-08-18,25,False
2012-08-19,51,False
2012-08-20,68,False
2012-08-21,83,False
2012-08-22,71,False
2012-08-23,49,False
2012-08-24,45,False
2012-08-25,38,False
2012-08-26,30,False
2012-08-27,53,False
2012-08-28,36,False
2012-08-29,70,False
2012-08-30,68,False
2012-08-31,32,False
2012-09-01,21,False
2012-09-02,21,False
2012-09-03,43,False
2012-09-04,63,False
2012-09-05,63,False
2012-09-06,76,False
2012-09-07,53,False
2012-09-08,30,False
2012-09-09,27,False
2012-09-10,71,False
2012-09-11,78,False
2012-09-12,70,False
2012-09-13,69,False
2012-09-14,37,False
2012-09-15,34,False
2012-09-16,30,False
2012-09-17,63,False
2012-09-18,54,False
2012-09-19,76,False
2012-09-20,57,False
2012-09-21,60,False
2012-09-22,10,False
2012-09-23,35,False
2012-09-24,67,False
2012-09-25,78,False
2012-09-26,56,False
2012-09-27,38,False
2012-09-28,40,False
2012-09-29,26,False
2012-09-30,32,False
2012-10-01,57,False
2012-10-02,59,False
2012-10-03,71,False
2012-10-04,53,False
2012-10-05,52,False
2012-10-06,39,False
2012-10-07,47,False
2012-10-08,58,False
2012-10-09,55,False
2012-10-10,39,False
2012-10-11,63,False
2012-10-12,66,False
