date,Cerner,isPartial
2014-11-03,33,False
2014-11-04,33,False
2014-11-05,23,False
2014-11-06,23,False
2014-11-07,19,False
2014-11-08,14,False
2014-11-09,8,False
2014-11-10,17,False
2014-11-11,25,False
2014-11-12,27,False
2014-11-13,36,False
2014-11-14,29,False
2014-11-15,14,False
2014-11-16,10,False
2014-11-17,20,False
2014-11-18,26,False
2014-11-19,23,False
2014-11-20,20,False
2014-11-21,16,False
2014-11-22,5,False
2014-11-23,14,False
2014-11-24,25,False
2014-11-25,27,False
2014-11-26,21,False
2014-11-27,10,False
2014-11-28,13,False
2014-11-29,10,False
2014-11-30,5,False
2014-12-01,26,False
2014-12-02,24,False
2014-12-03,23,False
2014-12-04,21,False
2014-12-05,22,False
2014-12-06,9,False
2014-12-07,9,False
2014-12-08,21,False
2014-12-09,19,False
2014-12-10,14,False
2014-12-11,24,False
2014-12-12,21,False
2014-12-13,8,False
2014-12-14,7,False
2014-12-15,21,False
2014-12-16,22,False
2014-12-17,25,False
2014-12-18,21,False
2014-12-19,23,False
2014-12-20,7,False
2014-12-21,7,False
2014-12-22,12,False
2014-12-23,17,False
2014-12-24,16,False
2014-12-25,10,False
2014-12-26,15,False
2014-12-27,8,False
2014-12-28,7,False
2014-12-29,20,False
2014-12-30,17,False
2014-12-31,11,False
2015-01-01,15,False
2015-01-02,19,False
2015-01-03,15,False
2015-01-04,10,False
2015-01-05,18,False
2015-01-06,24,False
2015-01-07,28,False
2015-01-08,24,False
2015-01-09,29,False
2015-01-10,10,False
2015-01-11,8,False
2015-01-12,23,False
2015-01-13,25,False
2015-01-14,27,False
2015-01-15,27,False
2015-01-16,16,False
2015-01-17,15,False
2015-01-18,17,False
2015-01-19,24,False
2015-01-20,26,False
2015-01-21,25,False
2015-01-22,24,False
2015-01-23,22,False
2015-01-24,13,False
2015-01-25,14,False
2015-01-26,26,False
2015-01-27,29,False
2015-01-28,30,False
2015-01-29,23,False
2015-01-30,29,False
2015-01-31,19,False
2015-02-01,12,False
2015-02-02,30,False
2015-02-03,41,False
2015-02-04,30,False
2015-02-05,29,False
2015-02-06,25,False
2015-02-07,14,False
2015-02-08,11,False
2015-02-09,24,False
2015-02-10,33,False
2015-02-11,31,False
2015-02-12,26,False
2015-02-13,27,False
2015-02-14,13,False
2015-02-15,12,False
2015-02-16,19,False
2015-02-17,28,False
2015-02-18,32,False
2015-02-19,25,False
2015-02-20,35,False
2015-02-21,20,False
2015-02-22,16,False
2015-02-23,23,False
2015-02-24,35,False
2015-02-25,31,False
2015-02-26,31,False
2015-02-27,22,False
2015-02-28,12,False
2015-03-01,13,False
2015-03-02,23,False
2015-03-03,28,False
2015-03-04,25,False
2015-03-05,20,False
2015-03-06,32,False
2015-03-07,12,False
2015-03-08,14,False
2015-03-09,32,False
2015-03-10,23,False
2015-03-11,32,False
2015-03-12,22,False
2015-03-13,18,False
2015-03-14,11,False
2015-03-15,15,False
2015-03-16,27,False
2015-03-17,22,False
2015-03-18,34,False
2015-03-19,32,False
2015-03-20,24,False
2015-03-21,16,False
2015-03-22,12,False
2015-03-23,29,False
2015-03-24,26,False
2015-03-25,24,False
2015-03-26,29,False
2015-03-27,33,False
2015-03-28,8,False
2015-03-29,9,False
2015-03-30,25,False
2015-03-31,28,False
2015-04-01,22,False
2015-04-02,30,False
2015-04-03,32,False
2015-04-04,12,False
2015-04-05,8,False
2015-04-06,26,False
2015-04-07,31,False
2015-04-08,27,False
2015-04-09,25,False
2015-04-10,21,False
